,feature,icc_value,c_down,c_up,sequence
2324,wavelet-LLL_firstorder_MeanAbsoluteDeviation,1.0,0.99,1.0,dce
2325,wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.95,0.91,0.98,adc
2326,wavelet-LLL_firstorder_Mean,1.0,0.99,1.0,dce
2327,wavelet-LLL_glszm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
2328,wavelet-LLL_firstorder_Median,1.0,0.99,1.0,dce
2329,wavelet-LLL_firstorder_Minimum,0.83,0.71,0.93,dce
2330,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.97,0.94,0.99,adc
2331,wavelet-LLL_glszm_GrayLevelVariance,0.95,0.91,0.98,adc
2332,wavelet-LLL_firstorder_Range,0.79,0.66,0.91,dce
2333,wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.81,0.68,0.91,adc
2334,wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,1.0,0.99,1.0,dce
2335,wavelet-LLL_glszm_LargeAreaEmphasis,0.99,0.98,1.0,adc
2336,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.83,0.71,0.92,adc
2337,wavelet-LLL_firstorder_RootMeanSquared,1.0,0.99,1.0,dce
2338,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.94,0.88,0.97,adc
2339,wavelet-LLL_firstorder_Skewness,0.71,0.56,0.86,dce
2340,wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.94,0.89,0.98,adc
2341,wavelet-LLL_firstorder_TotalEnergy,0.99,0.98,1.0,dce
2342,wavelet-LLL_glszm_SizeZoneNonUniformity,0.99,0.97,0.99,adc
2343,wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.98,0.96,0.99,adc
2344,wavelet-LLL_firstorder_Uniformity,1.0,1.0,1.0,dce
2345,wavelet-LLL_glszm_SmallAreaEmphasis,0.98,0.96,0.99,adc
2346,wavelet-LLL_firstorder_Variance,0.99,0.98,1.0,dce
2347,wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.8,0.67,0.91,adc
2348,wavelet-LLL_glcm_Autocorrelation,0.99,0.98,1.0,dce
2349,wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.92,0.86,0.97,adc
2350,wavelet-LLL_glcm_ClusterProminence,0.9,0.82,0.96,dce
2351,wavelet-LLL_glszm_ZoneEntropy,0.98,0.96,0.99,adc
2352,wavelet-LLL_glcm_ClusterShade,0.95,0.9,0.98,dce
2353,wavelet-LLL_glszm_ZonePercentage,0.99,0.98,1.0,adc
2354,wavelet-LLL_glcm_ClusterTendency,0.99,0.98,1.0,dce
2355,wavelet-LLL_glcm_Contrast,0.94,0.89,0.97,dce
2356,wavelet-LLL_glszm_ZoneVariance,0.99,0.98,1.0,adc
2357,wavelet-LLL_glcm_Correlation,0.89,0.8,0.95,dce
2358,wavelet-LLL_ngtdm_Busyness,0.89,0.81,0.96,adc
2359,wavelet-LLL_ngtdm_Coarseness,0.95,0.91,0.98,adc
2360,wavelet-LLL_glcm_DifferenceAverage,0.98,0.97,0.99,dce
2361,wavelet-LLL_glcm_DifferenceEntropy,0.99,0.99,1.0,dce
2362,wavelet-LLL_ngtdm_Complexity,0.93,0.87,0.97,adc
2363,wavelet-LLL_ngtdm_Contrast,0.99,0.97,0.99,adc
2364,wavelet-LLL_glcm_DifferenceVariance,0.91,0.85,0.96,dce
2365,wavelet-LLL_ngtdm_Strength,0.97,0.94,0.99,adc
2366,wavelet-LLL_glcm_Id,1.0,1.0,1.0,dce
2367,wavelet-LLL_glcm_Idm,1.0,1.0,1.0,dce
2368,wavelet-LLL_gldm_DependenceEntropy,0.98,0.96,0.99,adc
2369,wavelet-LLL_glcm_Idmn,0.91,0.84,0.96,dce
2370,wavelet-LLL_gldm_DependenceNonUniformity,0.99,0.97,0.99,adc
2371,wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.99,0.98,1.0,adc
2372,wavelet-LLL_glcm_Idn,0.93,0.87,0.97,dce
2373,wavelet-LLL_gldm_DependenceVariance,0.99,0.98,1.0,adc
2374,wavelet-LLL_glcm_Imc1,0.98,0.97,0.99,dce
2375,wavelet-LLL_gldm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
2376,wavelet-LLL_glcm_Imc2,0.99,0.99,1.0,dce
2377,wavelet-LLL_gldm_GrayLevelVariance,0.96,0.93,0.99,adc
2378,wavelet-LLL_glcm_InverseVariance,1.0,1.0,1.0,dce
2379,wavelet-LLL_gldm_HighGrayLevelEmphasis,0.81,0.69,0.92,adc
2380,wavelet-LLL_glcm_JointAverage,0.99,0.98,1.0,dce
2381,wavelet-LLL_gldm_LargeDependenceEmphasis,0.99,0.99,1.0,adc
2382,wavelet-LLL_glcm_JointEnergy,1.0,1.0,1.0,dce
2383,wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.82,0.7,0.92,adc
2384,wavelet-LLL_glcm_JointEntropy,1.0,0.99,1.0,dce
2385,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.96,0.93,0.98,adc
2386,wavelet-LLL_glcm_MCC,0.74,0.59,0.88,dce
2387,wavelet-LLL_gldm_LowGrayLevelEmphasis,0.95,0.91,0.98,adc
2388,wavelet-LLL_glcm_MaximumProbability,1.0,1.0,1.0,dce
2389,wavelet-LLL_gldm_SmallDependenceEmphasis,0.99,0.98,1.0,adc
2390,wavelet-LLL_glcm_SumAverage,0.99,0.98,1.0,dce
2391,wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.8,0.68,0.91,adc
2392,wavelet-LLL_glcm_SumEntropy,1.0,1.0,1.0,dce
2393,wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.92,0.86,0.97,adc
2394,wavelet-LLL_glcm_SumSquares,0.99,0.98,1.0,dce
2395,square_firstorder_10Percentile,0.99,0.99,1.0,adc
2396,wavelet-LLL_glrlm_GrayLevelNonUniformity,0.99,0.98,1.0,dce
2397,square_firstorder_90Percentile,1.0,0.99,1.0,adc
2398,square_firstorder_Energy,0.99,0.99,1.0,adc
2399,wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce
2400,wavelet-LLL_glrlm_GrayLevelVariance,0.99,0.98,1.0,dce
2401,square_firstorder_Entropy,0.99,0.99,1.0,adc
2402,square_firstorder_InterquartileRange,0.99,0.99,1.0,adc
2403,wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.99,0.98,1.0,dce
2404,square_firstorder_Kurtosis,0.99,0.98,1.0,adc
2405,wavelet-LLL_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce
2406,square_firstorder_Maximum,0.95,0.91,0.98,adc
2407,wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.99,0.98,1.0,dce
2408,square_firstorder_MeanAbsoluteDeviation,0.99,0.98,1.0,adc
2409,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.96,0.93,0.98,dce
2410,square_firstorder_Mean,1.0,1.0,1.0,adc
2411,wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.96,0.93,0.98,dce
2412,square_firstorder_Median,1.0,1.0,1.0,adc
2413,wavelet-LLL_glrlm_RunEntropy,1.0,1.0,1.0,dce
2414,wavelet-LLL_glrlm_RunLengthNonUniformity,0.98,0.97,0.99,dce
2415,square_firstorder_Minimum,0.52,0.35,0.74,adc
2416,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce
2417,square_firstorder_Range,0.94,0.89,0.98,adc
2418,square_firstorder_RobustMeanAbsoluteDeviation,0.99,0.99,1.0,adc
2419,wavelet-LLL_glrlm_RunPercentage,1.0,1.0,1.0,dce
2420,square_firstorder_RootMeanSquared,1.0,1.0,1.0,adc
2421,wavelet-LLL_glrlm_RunVariance,1.0,1.0,1.0,dce
2422,wavelet-LLL_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce
2423,square_firstorder_Skewness,1.0,0.99,1.0,adc
2424,square_firstorder_TotalEnergy,0.99,0.99,1.0,adc
2425,wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.99,0.98,1.0,dce
2426,square_firstorder_Uniformity,0.98,0.97,0.99,adc
2427,wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.96,0.92,0.98,dce
2428,wavelet-LLL_glszm_GrayLevelNonUniformity,0.99,0.98,1.0,dce
2429,square_firstorder_Variance,0.99,0.97,0.99,adc
2430,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,1.0,0.99,1.0,dce
2431,square_glcm_Autocorrelation,0.93,0.87,0.97,adc
2432,wavelet-LLL_glszm_GrayLevelVariance,0.97,0.94,0.99,dce
2433,square_glcm_ClusterProminence,0.98,0.96,0.99,adc
2434,wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.99,0.98,1.0,dce
2435,square_glcm_ClusterShade,0.97,0.95,0.99,adc
2436,wavelet-LLL_glszm_LargeAreaEmphasis,1.0,0.99,1.0,dce
2437,square_glcm_ClusterTendency,0.99,0.98,1.0,adc
2438,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.9,0.82,0.96,dce
2439,square_glcm_Contrast,0.97,0.94,0.99,adc
2440,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.97,0.94,0.99,dce
2441,square_glcm_Correlation,0.98,0.95,0.99,adc
2442,wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.96,0.92,0.98,dce
2443,wavelet-LLL_glszm_SizeZoneNonUniformity,0.98,0.96,0.99,dce
2444,square_glcm_DifferenceAverage,0.99,0.97,0.99,adc
2445,wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.99,0.99,1.0,dce
2446,square_glcm_DifferenceEntropy,0.99,0.98,1.0,adc
2447,square_glcm_DifferenceVariance,0.94,0.9,0.98,adc
2448,wavelet-LLL_glszm_SmallAreaEmphasis,0.99,0.99,1.0,dce
2449,square_glcm_Id,0.99,0.99,1.0,adc
2450,wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.99,0.98,1.0,dce
2451,square_glcm_Idm,1.0,0.99,1.0,adc
2452,wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.96,0.92,0.98,dce
2453,square_glcm_Idmn,0.96,0.93,0.99,adc
2454,wavelet-LLL_glszm_ZoneEntropy,0.99,0.98,1.0,dce
2455,square_glcm_Idn,0.97,0.95,0.99,adc
2456,wavelet-LLL_glszm_ZonePercentage,1.0,0.99,1.0,dce
2457,square_glcm_Imc1,0.99,0.98,1.0,adc
2458,wavelet-LLL_glszm_ZoneVariance,1.0,0.99,1.0,dce
2459,square_glcm_Imc2,0.99,0.98,0.99,adc
2460,wavelet-LLL_ngtdm_Busyness,0.98,0.96,0.99,dce
2461,wavelet-LLL_ngtdm_Coarseness,0.94,0.9,0.98,dce
2462,square_glcm_InverseVariance,0.99,0.99,1.0,adc
2463,wavelet-LLL_ngtdm_Complexity,0.93,0.88,0.97,dce
2464,square_glcm_JointAverage,0.94,0.89,0.98,adc
2465,square_glcm_JointEnergy,0.97,0.94,0.99,adc
2466,wavelet-LLL_ngtdm_Contrast,0.99,0.97,0.99,dce
2467,square_glcm_JointEntropy,0.99,0.99,1.0,adc
2468,wavelet-LLL_ngtdm_Strength,0.66,0.5,0.83,dce
2469,square_glcm_MCC,0.97,0.94,0.99,adc
2470,wavelet-LLL_gldm_DependenceEntropy,1.0,0.99,1.0,dce
2471,square_glcm_MaximumProbability,0.98,0.97,0.99,adc
2472,wavelet-LLL_gldm_DependenceNonUniformity,0.98,0.96,0.99,dce
2473,square_glcm_SumAverage,0.94,0.89,0.98,adc
2474,wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.99,0.99,1.0,dce
2475,square_glcm_SumEntropy,0.99,0.99,1.0,adc
2476,square_glcm_SumSquares,0.99,0.98,1.0,adc
2477,wavelet-LLL_gldm_DependenceVariance,1.0,1.0,1.0,dce
2478,square_glrlm_GrayLevelNonUniformity,0.99,0.98,1.0,adc
2479,wavelet-LLL_gldm_GrayLevelNonUniformity,0.99,0.98,1.0,dce
2480,square_glrlm_GrayLevelNonUniformityNormalized,0.99,0.98,1.0,adc
2481,wavelet-LLL_gldm_GrayLevelVariance,0.99,0.98,1.0,dce
2482,square_glrlm_GrayLevelVariance,0.98,0.97,0.99,adc
2483,square_glrlm_HighGrayLevelRunEmphasis,0.93,0.87,0.97,adc
2484,wavelet-LLL_gldm_HighGrayLevelEmphasis,0.99,0.98,1.0,dce
2485,square_glrlm_LongRunEmphasis,0.97,0.95,0.99,adc
2486,wavelet-LLL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce
2487,square_glrlm_LongRunHighGrayLevelEmphasis,0.92,0.85,0.97,adc
2488,wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.98,0.96,0.99,dce
2489,square_glrlm_LongRunLowGrayLevelEmphasis,0.97,0.95,0.99,adc
2490,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.96,0.93,0.99,dce
2491,square_glrlm_LowGrayLevelRunEmphasis,0.99,0.99,1.0,adc
2492,wavelet-LLL_gldm_LowGrayLevelEmphasis,0.96,0.93,0.98,dce
2493,square_glrlm_RunEntropy,0.99,0.98,1.0,adc
2494,square_glrlm_RunLengthNonUniformity,0.99,0.98,1.0,adc
2495,wavelet-LLL_gldm_SmallDependenceEmphasis,1.0,0.99,1.0,dce
2496,square_glrlm_RunLengthNonUniformityNormalized,1.0,0.99,1.0,adc
2497,wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.99,0.98,1.0,dce
2498,square_glrlm_RunPercentage,0.99,0.98,1.0,adc
2499,wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.94,0.89,0.97,dce
2500,square_glrlm_RunVariance,0.96,0.93,0.99,adc
2501,square_firstorder_10Percentile,0.88,0.8,0.95,dce
2502,square_glrlm_ShortRunEmphasis,0.99,0.99,1.0,adc
2503,square_firstorder_90Percentile,1.0,0.99,1.0,dce
2504,square_glrlm_ShortRunHighGrayLevelEmphasis,0.93,0.87,0.97,adc
2505,square_glrlm_ShortRunLowGrayLevelEmphasis,1.0,0.99,1.0,adc
2506,square_firstorder_Energy,0.98,0.97,0.99,dce
2507,square_firstorder_Entropy,1.0,1.0,1.0,dce
2508,square_glszm_GrayLevelNonUniformity,0.99,0.98,1.0,adc
2509,square_firstorder_InterquartileRange,1.0,1.0,1.0,dce
2510,square_glszm_GrayLevelNonUniformityNormalized,0.97,0.94,0.99,adc
2511,square_firstorder_Kurtosis,0.6,0.43,0.79,dce
2512,square_glszm_GrayLevelVariance,0.96,0.92,0.98,adc
2513,square_glszm_HighGrayLevelZoneEmphasis,0.89,0.81,0.95,adc
2514,square_firstorder_Maximum,0.77,0.63,0.9,dce
2515,square_glszm_LargeAreaEmphasis,0.94,0.88,0.97,adc
2516,square_firstorder_MeanAbsoluteDeviation,1.0,0.99,1.0,dce
2517,square_glszm_LargeAreaHighGrayLevelEmphasis,0.97,0.94,0.99,adc
2518,square_firstorder_Mean,1.0,0.99,1.0,dce
2519,square_glszm_LargeAreaLowGrayLevelEmphasis,0.91,0.84,0.96,adc
2520,square_firstorder_Median,1.0,0.99,1.0,dce
2521,square_firstorder_Minimum,0.82,0.7,0.92,dce
2522,square_glszm_LowGrayLevelZoneEmphasis,0.98,0.96,0.99,adc
2523,square_firstorder_Range,0.77,0.63,0.9,dce
2524,square_glszm_SizeZoneNonUniformity,0.98,0.96,0.99,adc
2525,square_firstorder_RobustMeanAbsoluteDeviation,1.0,0.99,1.0,dce
2526,square_glszm_SizeZoneNonUniformityNormalized,0.93,0.87,0.97,adc
2527,square_firstorder_RootMeanSquared,1.0,0.99,1.0,dce
2528,square_glszm_SmallAreaEmphasis,0.93,0.87,0.97,adc
2529,square_firstorder_Skewness,0.73,0.58,0.87,dce
2530,square_glszm_SmallAreaHighGrayLevelEmphasis,0.89,0.81,0.95,adc
2531,square_firstorder_TotalEnergy,0.98,0.97,0.99,dce
2532,square_glszm_SmallAreaLowGrayLevelEmphasis,0.98,0.96,0.99,adc
2533,square_firstorder_Uniformity,1.0,1.0,1.0,dce
2534,square_glszm_ZoneEntropy,0.99,0.98,1.0,adc
2535,square_firstorder_Variance,0.99,0.99,1.0,dce
2536,square_glszm_ZonePercentage,0.99,0.99,1.0,adc
2537,square_glszm_ZoneVariance,0.94,0.88,0.97,adc
2538,square_glcm_Autocorrelation,0.99,0.99,1.0,dce
2539,square_ngtdm_Busyness,0.94,0.89,0.98,adc
2540,square_glcm_ClusterProminence,0.98,0.96,0.99,dce
2541,square_ngtdm_Coarseness,0.95,0.9,0.98,adc
2542,square_glcm_ClusterShade,0.98,0.97,0.99,dce
2543,square_ngtdm_Complexity,0.97,0.95,0.99,adc
2544,square_glcm_ClusterTendency,0.99,0.98,1.0,dce
2545,square_ngtdm_Contrast,0.99,0.98,1.0,adc
2546,square_glcm_Contrast,0.94,0.89,0.97,dce
2547,square_ngtdm_Strength,0.96,0.93,0.98,adc
2548,square_glcm_Correlation,0.97,0.94,0.99,dce
2549,square_gldm_DependenceEntropy,0.99,0.97,0.99,adc
2550,square_gldm_DependenceNonUniformity,0.99,0.98,1.0,adc
2551,square_glcm_DifferenceAverage,0.98,0.97,0.99,dce
2552,square_glcm_DifferenceEntropy,1.0,0.99,1.0,dce
2553,square_gldm_DependenceNonUniformityNormalized,1.0,0.99,1.0,adc
2554,square_glcm_DifferenceVariance,0.92,0.86,0.97,dce
2555,square_gldm_DependenceVariance,0.99,0.97,0.99,adc
2556,square_glcm_Id,1.0,0.99,1.0,dce
2557,square_gldm_GrayLevelNonUniformity,0.97,0.95,0.99,adc
2558,square_gldm_GrayLevelVariance,0.99,0.97,0.99,adc
2559,square_glcm_Idm,1.0,0.99,1.0,dce
2560,square_glcm_Idmn,0.94,0.89,0.97,dce
2561,square_gldm_HighGrayLevelEmphasis,0.93,0.87,0.97,adc
2562,square_glcm_Idn,0.98,0.95,0.99,dce
2563,square_gldm_LargeDependenceEmphasis,0.98,0.97,0.99,adc
2564,square_gldm_LargeDependenceHighGrayLevelEmphasis,0.86,0.77,0.94,adc
2565,square_glcm_Imc1,0.96,0.93,0.98,dce
2566,square_gldm_LargeDependenceLowGrayLevelEmphasis,0.98,0.96,0.99,adc
2567,square_glcm_Imc2,1.0,0.99,1.0,dce
2568,square_glcm_InverseVariance,1.0,0.99,1.0,dce
2569,square_gldm_LowGrayLevelEmphasis,0.99,0.99,1.0,adc
2570,square_glcm_JointAverage,0.99,0.99,1.0,dce
2571,square_gldm_SmallDependenceEmphasis,0.99,0.98,1.0,adc
2572,square_gldm_SmallDependenceHighGrayLevelEmphasis,0.95,0.91,0.98,adc
2573,square_glcm_JointEnergy,1.0,1.0,1.0,dce
2574,square_gldm_SmallDependenceLowGrayLevelEmphasis,0.98,0.96,0.99,adc
2575,square_glcm_JointEntropy,1.0,0.99,1.0,dce
2576,squareroot_firstorder_10Percentile,1.0,1.0,1.0,adc
2577,square_glcm_MCC,0.86,0.75,0.94,dce
2578,squareroot_firstorder_90Percentile,1.0,1.0,1.0,adc
2579,square_glcm_MaximumProbability,1.0,0.99,1.0,dce
2580,squareroot_firstorder_Energy,0.99,0.99,1.0,adc
2581,square_glcm_SumAverage,0.99,0.99,1.0,dce
2582,squareroot_firstorder_Entropy,0.97,0.94,0.99,adc
2583,squareroot_firstorder_InterquartileRange,0.98,0.96,0.99,adc
2584,square_glcm_SumEntropy,1.0,1.0,1.0,dce
2585,squareroot_firstorder_Kurtosis,0.83,0.72,0.93,adc
2586,square_glcm_SumSquares,0.99,0.98,1.0,dce
2587,squareroot_firstorder_Maximum,1.0,0.99,1.0,adc
2588,square_glrlm_GrayLevelNonUniformity,0.99,0.98,1.0,dce
2589,squareroot_firstorder_MeanAbsoluteDeviation,0.97,0.94,0.99,adc
2590,square_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,1.0,dce
2591,squareroot_firstorder_Mean,1.0,1.0,1.0,adc
2592,square_glrlm_GrayLevelVariance,0.95,0.9,0.98,dce
2593,squareroot_firstorder_Median,1.0,1.0,1.0,adc
2594,square_glrlm_HighGrayLevelRunEmphasis,0.98,0.96,0.99,dce
2595,squareroot_firstorder_Minimum,0.74,0.59,0.88,adc
2596,square_glrlm_LongRunEmphasis,0.99,0.99,1.0,dce
2597,squareroot_firstorder_Range,0.74,0.59,0.88,adc
2598,square_glrlm_LongRunHighGrayLevelEmphasis,0.98,0.96,0.99,dce
2599,squareroot_firstorder_RobustMeanAbsoluteDeviation,0.98,0.96,0.99,adc
2600,squareroot_firstorder_RootMeanSquared,1.0,1.0,1.0,adc
2601,square_glrlm_LongRunLowGrayLevelEmphasis,0.99,0.99,1.0,dce
2602,square_glrlm_LowGrayLevelRunEmphasis,1.0,0.99,1.0,dce
2603,squareroot_firstorder_Skewness,0.83,0.72,0.93,adc
2604,square_glrlm_RunEntropy,0.98,0.95,0.99,dce
2605,squareroot_firstorder_TotalEnergy,0.99,0.99,1.0,adc
2606,squareroot_firstorder_Uniformity,0.98,0.96,0.99,adc
2607,square_glrlm_RunLengthNonUniformity,0.99,0.98,1.0,dce
2608,square_glrlm_RunLengthNonUniformityNormalized,1.0,0.99,1.0,dce
2609,squareroot_firstorder_Variance,0.94,0.89,0.98,adc
2610,squareroot_glcm_Autocorrelation,0.78,0.64,0.9,adc
2611,square_glrlm_RunPercentage,1.0,0.99,1.0,dce
2612,square_glrlm_RunVariance,0.99,0.99,1.0,dce
2613,squareroot_glcm_ClusterProminence,0.78,0.64,0.9,adc
2614,square_glrlm_ShortRunEmphasis,1.0,0.99,1.0,dce
2615,squareroot_glcm_ClusterShade,0.88,0.79,0.95,adc
2616,square_glrlm_ShortRunHighGrayLevelEmphasis,0.98,0.95,0.99,dce
2617,squareroot_glcm_ClusterTendency,0.96,0.93,0.99,adc
2618,square_glrlm_ShortRunLowGrayLevelEmphasis,0.97,0.94,0.99,dce
2619,squareroot_glcm_Contrast,0.89,0.81,0.95,adc
2620,square_glszm_GrayLevelNonUniformity,0.97,0.95,0.99,dce
2621,squareroot_glcm_Correlation,0.97,0.94,0.99,adc
2622,square_glszm_GrayLevelNonUniformityNormalized,0.92,0.85,0.97,dce
2623,squareroot_glcm_DifferenceAverage,0.95,0.9,0.98,adc
2624,square_glszm_GrayLevelVariance,0.56,0.39,0.77,dce
2625,squareroot_glcm_DifferenceEntropy,0.93,0.87,0.97,adc
2626,square_glszm_HighGrayLevelZoneEmphasis,0.75,0.61,0.89,dce
2627,square_glszm_LargeAreaEmphasis,0.85,0.74,0.93,dce
2628,squareroot_glcm_DifferenceVariance,0.8,0.67,0.91,adc
2629,squareroot_glcm_Id,0.97,0.95,0.99,adc
2630,square_glszm_LargeAreaHighGrayLevelEmphasis,0.85,0.74,0.93,dce
2631,squareroot_glcm_Idm,0.98,0.95,0.99,adc
2632,square_glszm_LargeAreaLowGrayLevelEmphasis,0.85,0.74,0.94,dce
2633,squareroot_glcm_Idmn,0.66,0.5,0.84,adc
2634,square_glszm_LowGrayLevelZoneEmphasis,0.95,0.9,0.98,dce
2635,squareroot_glcm_Idn,0.68,0.52,0.85,adc
2636,square_glszm_SizeZoneNonUniformity,0.97,0.95,0.99,dce
2637,squareroot_glcm_Imc1,0.98,0.97,0.99,adc
2638,square_glszm_SizeZoneNonUniformityNormalized,0.73,0.58,0.87,dce
2639,squareroot_glcm_Imc2,0.99,0.97,0.99,adc
2640,square_glszm_SmallAreaEmphasis,0.75,0.61,0.89,dce
2641,squareroot_glcm_InverseVariance,0.98,0.95,0.99,adc
2642,square_glszm_SmallAreaHighGrayLevelEmphasis,0.69,0.53,0.85,dce
2643,squareroot_glcm_JointAverage,0.7,0.55,0.86,adc
2644,square_glszm_SmallAreaLowGrayLevelEmphasis,0.88,0.79,0.95,dce
2645,squareroot_glcm_JointEnergy,0.97,0.94,0.99,adc
2646,square_glszm_ZoneEntropy,0.96,0.93,0.99,dce
2647,squareroot_glcm_JointEntropy,0.96,0.92,0.98,adc
2648,square_glszm_ZonePercentage,0.99,0.98,1.0,dce
2649,squareroot_glcm_MCC,0.94,0.9,0.98,adc
2650,square_glszm_ZoneVariance,0.85,0.74,0.93,dce
2651,squareroot_glcm_MaximumProbability,0.97,0.94,0.99,adc
2652,squareroot_glcm_SumAverage,0.7,0.55,0.86,adc
2653,square_ngtdm_Busyness,0.92,0.86,0.97,dce
2654,square_ngtdm_Coarseness,0.96,0.93,0.99,dce
2655,squareroot_glcm_SumEntropy,0.98,0.96,0.99,adc
2656,square_ngtdm_Complexity,0.97,0.95,0.99,dce
2657,squareroot_glcm_SumSquares,0.96,0.93,0.98,adc
2658,squareroot_glrlm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
2659,square_ngtdm_Contrast,0.99,0.98,1.0,dce
2660,square_ngtdm_Strength,0.4,0.24,0.64,dce
2661,squareroot_glrlm_GrayLevelNonUniformityNormalized,0.98,0.95,0.99,adc
2662,squareroot_glrlm_GrayLevelVariance,0.94,0.89,0.97,adc
2663,square_gldm_DependenceEntropy,1.0,1.0,1.0,dce
2664,squareroot_glrlm_HighGrayLevelRunEmphasis,0.78,0.64,0.9,adc
2665,square_gldm_DependenceNonUniformity,0.99,0.98,1.0,dce
2666,square_gldm_DependenceNonUniformityNormalized,1.0,0.99,1.0,dce
2667,squareroot_glrlm_LongRunEmphasis,0.98,0.97,0.99,adc
2668,squareroot_glrlm_LongRunHighGrayLevelEmphasis,0.78,0.65,0.9,adc
2669,square_gldm_DependenceVariance,0.98,0.96,0.99,dce
2670,square_gldm_GrayLevelNonUniformity,0.99,0.98,1.0,dce
2671,squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.36,0.21,0.6,adc
2672,squareroot_glrlm_LowGrayLevelRunEmphasis,0.37,0.22,0.61,adc
2673,square_gldm_GrayLevelVariance,0.99,0.99,1.0,dce
2674,squareroot_glrlm_RunEntropy,0.97,0.94,0.99,adc
2675,square_gldm_HighGrayLevelEmphasis,0.99,0.99,1.0,dce
2676,squareroot_glrlm_RunLengthNonUniformity,0.99,0.98,1.0,adc
2677,square_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,dce
2678,squareroot_glrlm_RunLengthNonUniformityNormalized,0.98,0.97,0.99,adc
2679,square_gldm_LargeDependenceHighGrayLevelEmphasis,1.0,0.99,1.0,dce
2680,squareroot_glrlm_RunPercentage,0.98,0.97,0.99,adc
2681,squareroot_glrlm_RunVariance,0.99,0.97,0.99,adc
2682,square_gldm_LargeDependenceLowGrayLevelEmphasis,1.0,0.99,1.0,dce
2683,squareroot_glrlm_ShortRunEmphasis,0.98,0.96,0.99,adc
2684,square_gldm_LowGrayLevelEmphasis,1.0,0.99,1.0,dce
2685,squareroot_glrlm_ShortRunHighGrayLevelEmphasis,0.78,0.64,0.9,adc
2686,square_gldm_SmallDependenceEmphasis,0.99,0.98,1.0,dce
2687,squareroot_glrlm_ShortRunLowGrayLevelEmphasis,0.38,0.22,0.62,adc
2688,square_gldm_SmallDependenceHighGrayLevelEmphasis,0.99,0.98,1.0,dce
2689,square_gldm_SmallDependenceLowGrayLevelEmphasis,0.96,0.93,0.98,dce
2690,squareroot_glszm_GrayLevelNonUniformity,0.99,0.98,1.0,adc
2691,squareroot_glszm_GrayLevelNonUniformityNormalized,0.95,0.91,0.98,adc
2692,squareroot_firstorder_10Percentile,0.99,0.98,1.0,dce
2693,squareroot_glszm_GrayLevelVariance,0.88,0.8,0.95,adc
2694,squareroot_firstorder_90Percentile,1.0,0.99,1.0,dce
2695,squareroot_firstorder_Energy,0.98,0.97,0.99,dce
