,feature,icc_value,c_down,c_up,sequence
5034,wavelet-HLH_gldm_DependenceEntropy,0.99,0.99,1.0,dce_win
5035,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.89,0.86,0.92,dce_wout
5036,wavelet-HLH_gldm_DependenceNonUniformity,0.98,0.98,0.99,dce_win
5037,wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.96,0.95,0.97,dce_wout
5038,wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.99,0.99,1.0,dce_win
5039,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.78,0.73,0.83,dce_wout
5040,wavelet-HLH_gldm_DependenceVariance,0.99,0.99,0.99,dce_win
5041,wavelet-HLH_glszm_SizeZoneNonUniformity,0.96,0.95,0.97,dce_wout
5042,wavelet-HLH_gldm_GrayLevelNonUniformity,0.98,0.98,0.99,dce_win
5043,wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.81,0.76,0.85,dce_wout
5044,wavelet-HLH_gldm_GrayLevelVariance,0.97,0.97,0.98,dce_win
5045,wavelet-HLH_glszm_SmallAreaEmphasis,0.79,0.74,0.83,dce_wout
5046,wavelet-HLH_gldm_HighGrayLevelEmphasis,0.79,0.74,0.84,dce_win
5047,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.92,0.9,0.94,dce_wout
5048,wavelet-HLH_gldm_LargeDependenceEmphasis,0.99,0.99,1.0,dce_win
5049,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.78,0.73,0.83,dce_wout
5050,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.77,0.71,0.82,dce_win
5051,wavelet-HLH_glszm_ZoneEntropy,0.92,0.9,0.94,dce_wout
5052,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.69,0.62,0.75,dce_win
5053,wavelet-HLH_glszm_ZonePercentage,0.99,0.98,0.99,dce_wout
5054,wavelet-HLH_gldm_LowGrayLevelEmphasis,0.67,0.6,0.73,dce_win
5055,wavelet-HLH_glszm_ZoneVariance,0.98,0.97,0.98,dce_wout
5056,wavelet-HLH_ngtdm_Busyness,0.93,0.91,0.94,dce_wout
5057,wavelet-HLH_gldm_SmallDependenceEmphasis,0.99,0.98,0.99,dce_win
5058,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.89,0.87,0.92,dce_win
5059,wavelet-HLH_ngtdm_Coarseness,0.96,0.95,0.97,dce_wout
5060,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.66,0.59,0.72,dce_win
5061,wavelet-HLH_ngtdm_Complexity,0.96,0.95,0.97,dce_wout
5062,wavelet-HHL_firstorder_10Percentile,1.0,1.0,1.0,dce_win
5063,wavelet-HLH_ngtdm_Contrast,0.83,0.79,0.87,dce_wout
5064,wavelet-HLH_ngtdm_Strength,0.83,0.79,0.87,dce_wout
5065,wavelet-HHL_firstorder_90Percentile,1.0,1.0,1.0,dce_win
5066,wavelet-HLH_gldm_DependenceEntropy,0.99,0.98,0.99,dce_wout
5067,wavelet-HHL_firstorder_Energy,0.98,0.97,0.99,dce_win
5068,wavelet-HHL_firstorder_Entropy,0.99,0.99,0.99,dce_win
5069,wavelet-HLH_gldm_DependenceNonUniformity,0.98,0.98,0.99,dce_wout
5070,wavelet-HHL_firstorder_InterquartileRange,1.0,1.0,1.0,dce_win
5071,wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.99,0.99,0.99,dce_wout
5072,wavelet-HHL_firstorder_Kurtosis,0.77,0.71,0.82,dce_win
5073,wavelet-HLH_gldm_DependenceVariance,0.98,0.98,0.99,dce_wout
5074,wavelet-HHL_firstorder_Maximum,0.84,0.79,0.87,dce_win
5075,wavelet-HLH_gldm_GrayLevelNonUniformity,0.98,0.98,0.99,dce_wout
5076,wavelet-HHL_firstorder_MeanAbsoluteDeviation,0.99,0.99,1.0,dce_win
5077,wavelet-HLH_gldm_GrayLevelVariance,0.98,0.97,0.98,dce_wout
5078,wavelet-HHL_firstorder_Mean,0.38,0.31,0.46,dce_win
5079,wavelet-HLH_gldm_HighGrayLevelEmphasis,0.93,0.91,0.95,dce_wout
5080,wavelet-HHL_firstorder_Median,0.72,0.66,0.78,dce_win
5081,wavelet-HLH_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,dce_wout
5082,wavelet-HHL_firstorder_Minimum,0.88,0.85,0.91,dce_win
5083,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.92,0.89,0.94,dce_wout
5084,wavelet-HHL_firstorder_Range,0.89,0.85,0.91,dce_win
5085,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.84,0.8,0.88,dce_wout
5086,wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
5087,wavelet-HLH_gldm_LowGrayLevelEmphasis,0.82,0.78,0.86,dce_wout
5088,wavelet-HHL_firstorder_RootMeanSquared,0.93,0.91,0.95,dce_win
5089,wavelet-HLH_gldm_SmallDependenceEmphasis,0.98,0.98,0.99,dce_wout
5090,wavelet-HHL_firstorder_Skewness,0.51,0.44,0.59,dce_win
5091,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.98,0.97,0.98,dce_wout
5092,wavelet-HHL_firstorder_TotalEnergy,0.98,0.97,0.99,dce_win
5093,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.69,0.63,0.75,dce_wout
5094,wavelet-HHL_firstorder_Uniformity,0.99,0.99,1.0,dce_win
5095,wavelet-HHL_firstorder_10Percentile,1.0,1.0,1.0,dce_wout
5096,wavelet-HHL_firstorder_Variance,0.96,0.95,0.97,dce_win
5097,wavelet-HHL_firstorder_90Percentile,1.0,0.99,1.0,dce_wout
5098,wavelet-HHL_glcm_Autocorrelation,0.88,0.84,0.91,dce_win
5099,wavelet-HHL_firstorder_Energy,0.98,0.97,0.99,dce_wout
5100,wavelet-HHL_glcm_ClusterProminence,0.9,0.88,0.93,dce_win
5101,wavelet-HHL_firstorder_Entropy,0.99,0.99,0.99,dce_wout
5102,wavelet-HHL_glcm_ClusterShade,0.54,0.47,0.62,dce_win
5103,wavelet-HHL_firstorder_InterquartileRange,1.0,1.0,1.0,dce_wout
5104,wavelet-HHL_glcm_ClusterTendency,0.97,0.96,0.98,dce_win
5105,wavelet-HHL_firstorder_Kurtosis,0.69,0.63,0.75,dce_wout
5106,wavelet-HHL_glcm_Contrast,0.97,0.95,0.97,dce_win
5107,wavelet-HHL_firstorder_Maximum,0.92,0.89,0.94,dce_wout
5108,wavelet-HHL_glcm_Correlation,0.97,0.96,0.98,dce_win
5109,wavelet-HHL_firstorder_MeanAbsoluteDeviation,0.99,0.99,0.99,dce_wout
5110,wavelet-HHL_glcm_DifferenceAverage,0.99,0.99,0.99,dce_win
5111,wavelet-HHL_firstorder_Mean,0.38,0.32,0.47,dce_wout
5112,wavelet-HHL_glcm_DifferenceEntropy,0.99,0.99,0.99,dce_win
5113,wavelet-HHL_firstorder_Median,0.75,0.7,0.81,dce_wout
5114,wavelet-HHL_glcm_DifferenceVariance,0.95,0.94,0.97,dce_win
5115,wavelet-HHL_firstorder_Minimum,0.87,0.84,0.91,dce_wout
5116,wavelet-HHL_glcm_Id,1.0,0.99,1.0,dce_win
5117,wavelet-HHL_firstorder_Range,0.92,0.9,0.94,dce_wout
5118,wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
5119,wavelet-HHL_glcm_Idm,1.0,0.99,1.0,dce_win
5120,wavelet-HHL_firstorder_RootMeanSquared,0.96,0.95,0.97,dce_wout
5121,wavelet-HHL_glcm_Idmn,0.83,0.79,0.87,dce_win
5122,wavelet-HHL_glcm_Idn,0.87,0.83,0.9,dce_win
5123,wavelet-HHL_firstorder_Skewness,0.34,0.27,0.42,dce_wout
5124,wavelet-HHL_glcm_Imc1,0.97,0.96,0.97,dce_win
5125,wavelet-HHL_firstorder_TotalEnergy,0.98,0.97,0.99,dce_wout
5126,wavelet-HHL_glcm_Imc2,0.97,0.96,0.98,dce_win
5127,wavelet-HHL_firstorder_Uniformity,0.99,0.99,1.0,dce_wout
5128,wavelet-HHL_glcm_InverseVariance,1.0,0.99,1.0,dce_win
5129,wavelet-HHL_firstorder_Variance,0.97,0.96,0.98,dce_wout
5130,wavelet-HHL_glcm_JointAverage,0.88,0.84,0.91,dce_win
5131,wavelet-HHL_glcm_Autocorrelation,0.84,0.8,0.88,dce_wout
5132,wavelet-HHL_glcm_JointEnergy,1.0,1.0,1.0,dce_win
5133,wavelet-HHL_glcm_ClusterProminence,0.94,0.92,0.96,dce_wout
5134,wavelet-HHL_glcm_JointEntropy,0.99,0.99,1.0,dce_win
5135,wavelet-HHL_glcm_ClusterShade,0.67,0.61,0.74,dce_wout
5136,wavelet-HHL_glcm_MCC,0.8,0.75,0.84,dce_win
5137,wavelet-HHL_glcm_ClusterTendency,0.97,0.97,0.98,dce_wout
5138,wavelet-HHL_glcm_MaximumProbability,1.0,1.0,1.0,dce_win
5139,wavelet-HHL_glcm_Contrast,0.97,0.96,0.98,dce_wout
5140,wavelet-HHL_glcm_SumAverage,0.88,0.84,0.91,dce_win
5141,wavelet-HHL_glcm_Correlation,0.96,0.94,0.97,dce_wout
5142,wavelet-HHL_glcm_SumEntropy,0.99,0.99,1.0,dce_win
5143,wavelet-HHL_glcm_DifferenceAverage,0.99,0.99,0.99,dce_wout
5144,wavelet-HHL_glcm_SumSquares,0.97,0.96,0.98,dce_win
5145,wavelet-HHL_glcm_DifferenceEntropy,0.99,0.99,0.99,dce_wout
5146,wavelet-HHL_glrlm_GrayLevelNonUniformity,0.98,0.98,0.99,dce_win
5147,wavelet-HHL_glcm_DifferenceVariance,0.97,0.96,0.97,dce_wout
5148,wavelet-HHL_glcm_Id,1.0,0.99,1.0,dce_wout
5149,wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,1.0,dce_win
5150,wavelet-HHL_glcm_Idm,1.0,0.99,1.0,dce_wout
5151,wavelet-HHL_glrlm_GrayLevelVariance,0.95,0.94,0.97,dce_win
5152,wavelet-HHL_glcm_Idmn,0.88,0.85,0.91,dce_wout
5153,wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.88,0.84,0.91,dce_win
5154,wavelet-HHL_glcm_Idn,0.9,0.87,0.92,dce_wout
5155,wavelet-HHL_glrlm_LongRunEmphasis,1.0,0.99,1.0,dce_win
5156,wavelet-HHL_glcm_Imc1,0.97,0.97,0.98,dce_wout
5157,wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.84,0.8,0.88,dce_win
5158,wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.81,0.76,0.85,dce_win
5159,wavelet-HHL_glcm_Imc2,0.97,0.96,0.98,dce_wout
5160,wavelet-HHL_glcm_InverseVariance,1.0,0.99,1.0,dce_wout
5161,wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.79,0.74,0.84,dce_win
5162,wavelet-HHL_glcm_JointAverage,0.87,0.84,0.91,dce_wout
5163,wavelet-HHL_glrlm_RunEntropy,0.98,0.97,0.99,dce_win
5164,wavelet-HHL_glrlm_RunLengthNonUniformity,0.98,0.97,0.98,dce_win
5165,wavelet-HHL_glcm_JointEnergy,1.0,1.0,1.0,dce_wout
5166,wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,1.0,0.99,1.0,dce_win
5167,wavelet-HHL_glcm_JointEntropy,0.99,0.99,1.0,dce_wout
5168,wavelet-HHL_glrlm_RunPercentage,1.0,1.0,1.0,dce_win
5169,wavelet-HHL_glcm_MCC,0.85,0.81,0.89,dce_wout
5170,wavelet-HHL_glcm_MaximumProbability,1.0,1.0,1.0,dce_wout
5171,wavelet-HHL_glrlm_RunVariance,1.0,0.99,1.0,dce_win
5172,wavelet-HHL_glrlm_ShortRunEmphasis,1.0,0.99,1.0,dce_win
5173,wavelet-HHL_glcm_SumAverage,0.87,0.84,0.91,dce_wout
5174,wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.89,0.87,0.92,dce_win
5175,wavelet-HHL_glcm_SumEntropy,0.99,0.99,1.0,dce_wout
5176,wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.78,0.73,0.83,dce_win
5177,wavelet-HHL_glcm_SumSquares,0.97,0.96,0.98,dce_wout
5178,wavelet-HHL_glszm_GrayLevelNonUniformity,0.99,0.98,0.99,dce_win
5179,wavelet-HHL_glrlm_GrayLevelNonUniformity,0.98,0.98,0.99,dce_wout
5180,wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.94,0.93,0.96,dce_win
5181,wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,0.99,dce_wout
5182,wavelet-HHL_glszm_GrayLevelVariance,0.89,0.86,0.91,dce_win
5183,wavelet-HHL_glrlm_GrayLevelVariance,0.97,0.96,0.98,dce_wout
5184,wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.88,0.85,0.91,dce_win
5185,wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.84,0.8,0.88,dce_wout
5186,wavelet-HHL_glszm_LargeAreaEmphasis,0.99,0.99,0.99,dce_win
5187,wavelet-HHL_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce_wout
5188,wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.85,0.81,0.88,dce_win
5189,wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.84,0.8,0.88,dce_wout
5190,wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.96,0.94,0.97,dce_win
5191,wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.87,0.84,0.9,dce_wout
5192,wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.72,0.67,0.78,dce_win
5193,wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.83,0.79,0.87,dce_wout
5194,wavelet-HHL_glszm_SizeZoneNonUniformity,0.96,0.95,0.97,dce_win
5195,wavelet-HHL_glrlm_RunEntropy,0.97,0.97,0.98,dce_wout
5196,wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.87,0.83,0.9,dce_win
5197,wavelet-HHL_glrlm_RunLengthNonUniformity,0.98,0.97,0.98,dce_wout
5198,wavelet-HHL_glszm_SmallAreaEmphasis,0.87,0.84,0.9,dce_win
5199,wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce_wout
5200,wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.88,0.85,0.91,dce_win
5201,wavelet-HHL_glrlm_RunPercentage,1.0,1.0,1.0,dce_wout
5202,wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.71,0.65,0.77,dce_win
5203,wavelet-HHL_glrlm_RunVariance,1.0,1.0,1.0,dce_wout
5204,wavelet-HHL_glszm_ZoneEntropy,0.95,0.93,0.96,dce_win
5205,wavelet-HHL_glrlm_ShortRunEmphasis,1.0,0.99,1.0,dce_wout
5206,wavelet-HHL_glszm_ZonePercentage,0.99,0.98,0.99,dce_win
5207,wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.84,0.8,0.88,dce_wout
5208,wavelet-HHL_glszm_ZoneVariance,0.99,0.99,0.99,dce_win
5209,wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.82,0.77,0.86,dce_wout
5210,wavelet-HHL_ngtdm_Busyness,0.95,0.93,0.96,dce_win
5211,wavelet-HHL_glszm_GrayLevelNonUniformity,0.99,0.98,0.99,dce_wout
5212,wavelet-HHL_ngtdm_Coarseness,0.96,0.95,0.97,dce_win
5213,wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.95,0.93,0.96,dce_wout
5214,wavelet-HHL_ngtdm_Complexity,0.93,0.91,0.95,dce_win
5215,wavelet-HHL_glszm_GrayLevelVariance,0.96,0.95,0.97,dce_wout
5216,wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.84,0.8,0.88,dce_wout
5217,wavelet-HHL_ngtdm_Contrast,0.84,0.8,0.88,dce_win
5218,wavelet-HHL_glszm_LargeAreaEmphasis,0.99,0.99,0.99,dce_wout
5219,wavelet-HHL_ngtdm_Strength,0.81,0.77,0.86,dce_win
5220,wavelet-HHL_gldm_DependenceEntropy,0.99,0.99,0.99,dce_win
5221,wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.74,0.68,0.79,dce_wout
5222,wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.92,0.9,0.94,dce_wout
5223,wavelet-HHL_gldm_DependenceNonUniformity,0.99,0.98,0.99,dce_win
5224,wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.83,0.78,0.87,dce_wout
5225,wavelet-HHL_gldm_DependenceNonUniformityNormalized,0.99,0.99,1.0,dce_win
5226,wavelet-HHL_gldm_DependenceVariance,0.99,0.99,0.99,dce_win
5227,wavelet-HHL_glszm_SizeZoneNonUniformity,0.97,0.95,0.97,dce_wout
5228,wavelet-HHL_gldm_GrayLevelNonUniformity,0.98,0.98,0.99,dce_win
5229,wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.92,0.89,0.94,dce_wout
5230,wavelet-HHL_gldm_GrayLevelVariance,0.96,0.95,0.97,dce_win
5231,wavelet-HHL_glszm_SmallAreaEmphasis,0.89,0.87,0.92,dce_wout
5232,wavelet-HHL_gldm_HighGrayLevelEmphasis,0.88,0.84,0.91,dce_win
5233,wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.86,0.83,0.9,dce_wout
5234,wavelet-HHL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_win
5235,wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.82,0.77,0.86,dce_wout
5236,wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.85,0.81,0.88,dce_win
5237,wavelet-HHL_glszm_ZoneEntropy,0.95,0.94,0.96,dce_wout
5238,wavelet-HHL_glszm_ZonePercentage,0.98,0.98,0.99,dce_wout
5239,wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.81,0.76,0.85,dce_win
5240,wavelet-HHL_gldm_LowGrayLevelEmphasis,0.79,0.74,0.84,dce_win
5241,wavelet-HHL_glszm_ZoneVariance,0.99,0.99,0.99,dce_wout
5242,wavelet-HHL_gldm_SmallDependenceEmphasis,0.99,0.98,0.99,dce_win
5243,wavelet-HHL_ngtdm_Busyness,0.93,0.91,0.95,dce_wout
5244,wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.94,0.93,0.96,dce_win
5245,wavelet-HHL_ngtdm_Coarseness,0.96,0.95,0.97,dce_wout
5246,wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.77,0.72,0.82,dce_win
5247,wavelet-HHL_ngtdm_Complexity,0.95,0.94,0.96,dce_wout
5248,wavelet-HHH_firstorder_10Percentile,1.0,0.99,1.0,dce_win
5249,wavelet-HHL_ngtdm_Contrast,0.9,0.87,0.93,dce_wout
5250,wavelet-HHH_firstorder_90Percentile,1.0,0.99,1.0,dce_win
5251,wavelet-HHL_ngtdm_Strength,0.93,0.91,0.95,dce_wout
5252,wavelet-HHH_firstorder_Energy,0.98,0.97,0.99,dce_win
5253,wavelet-HHL_gldm_DependenceEntropy,0.99,0.99,0.99,dce_wout
5254,wavelet-HHH_firstorder_Entropy,0.95,0.94,0.97,dce_win
5255,wavelet-HHL_gldm_DependenceNonUniformity,0.99,0.98,0.99,dce_wout
5256,wavelet-HHH_firstorder_InterquartileRange,1.0,1.0,1.0,dce_win
5257,wavelet-HHL_gldm_DependenceNonUniformityNormalized,0.99,0.99,1.0,dce_wout
5258,wavelet-HHH_firstorder_Kurtosis,0.73,0.68,0.79,dce_win
5259,wavelet-HHL_gldm_DependenceVariance,0.99,0.98,0.99,dce_wout
5260,wavelet-HHH_firstorder_Maximum,0.83,0.79,0.87,dce_win
5261,wavelet-HHL_gldm_GrayLevelNonUniformity,0.99,0.98,0.99,dce_wout
5262,wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.99,0.99,0.99,dce_win
5263,wavelet-HHL_gldm_GrayLevelVariance,0.97,0.96,0.98,dce_wout
5264,wavelet-HHH_firstorder_Mean,0.17,0.12,0.23,dce_win
5265,wavelet-HHL_gldm_HighGrayLevelEmphasis,0.84,0.8,0.88,dce_wout
5266,wavelet-HHL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_wout
5267,wavelet-HHH_firstorder_Median,0.84,0.8,0.88,dce_win
5268,wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.84,0.8,0.88,dce_wout
5269,wavelet-HHH_firstorder_Minimum,0.79,0.74,0.84,dce_win
5270,wavelet-HHH_firstorder_Range,0.83,0.79,0.87,dce_win
5271,wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.86,0.83,0.89,dce_wout
5272,wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
5273,wavelet-HHL_gldm_LowGrayLevelEmphasis,0.84,0.8,0.87,dce_wout
5274,wavelet-HHH_firstorder_RootMeanSquared,0.83,0.79,0.87,dce_win
5275,wavelet-HHL_gldm_SmallDependenceEmphasis,0.99,0.98,0.99,dce_wout
5276,wavelet-HHH_firstorder_Skewness,0.42,0.35,0.5,dce_win
5277,wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.86,0.83,0.9,dce_wout
5278,wavelet-HHH_firstorder_TotalEnergy,0.98,0.97,0.99,dce_win
5279,wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.75,0.7,0.81,dce_wout
5280,wavelet-HHH_firstorder_Uniformity,0.96,0.94,0.97,dce_win
5281,wavelet-HHH_firstorder_10Percentile,1.0,0.99,1.0,dce_wout
5282,wavelet-HHH_firstorder_Variance,0.9,0.87,0.92,dce_win
5283,wavelet-HHH_firstorder_90Percentile,1.0,0.99,1.0,dce_wout
5284,wavelet-HHH_glcm_Autocorrelation,0.67,0.6,0.73,dce_win
5285,wavelet-HHH_firstorder_Energy,0.98,0.97,0.99,dce_wout
5286,wavelet-HHH_glcm_ClusterProminence,0.42,0.35,0.5,dce_win
5287,wavelet-HHH_firstorder_Entropy,0.95,0.94,0.97,dce_wout
5288,wavelet-HHH_glcm_ClusterShade,0.14,0.1,0.2,dce_win
5289,wavelet-HHH_firstorder_InterquartileRange,1.0,1.0,1.0,dce_wout
5290,wavelet-HHH_glcm_ClusterTendency,0.89,0.87,0.92,dce_win
5291,wavelet-HHH_firstorder_Kurtosis,0.78,0.73,0.83,dce_wout
5292,wavelet-HHH_glcm_Contrast,0.89,0.86,0.92,dce_win
5293,wavelet-HHH_firstorder_Maximum,0.81,0.76,0.85,dce_wout
5294,wavelet-HHH_glcm_Correlation,0.98,0.98,0.99,dce_win
5295,wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.99,0.99,0.99,dce_wout
5296,wavelet-HHH_glcm_DifferenceAverage,0.96,0.95,0.97,dce_win
5297,wavelet-HHH_firstorder_Mean,0.11,0.08,0.16,dce_wout
5298,wavelet-HHH_glcm_DifferenceEntropy,0.95,0.94,0.97,dce_win
5299,wavelet-HHH_firstorder_Median,0.77,0.72,0.82,dce_wout
5300,wavelet-HHH_glcm_DifferenceVariance,0.86,0.82,0.89,dce_win
5301,wavelet-HHH_firstorder_Minimum,0.87,0.84,0.91,dce_wout
5302,wavelet-HHH_glcm_Id,0.98,0.97,0.99,dce_win
5303,wavelet-HHH_firstorder_Range,0.87,0.83,0.9,dce_wout
5304,wavelet-HHH_glcm_Idm,0.98,0.97,0.98,dce_win
5305,wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
5306,wavelet-HHH_glcm_Idmn,0.77,0.72,0.82,dce_win
5307,wavelet-HHH_firstorder_RootMeanSquared,0.9,0.87,0.92,dce_wout
5308,wavelet-HHH_glcm_Idn,0.84,0.8,0.88,dce_win
5309,wavelet-HHH_firstorder_Skewness,0.22,0.17,0.29,dce_wout
5310,wavelet-HHH_glcm_Imc1,0.92,0.9,0.94,dce_win
5311,wavelet-HHH_firstorder_TotalEnergy,0.98,0.97,0.99,dce_wout
5312,wavelet-HHH_glcm_Imc2,0.94,0.92,0.95,dce_win
5313,wavelet-HHH_firstorder_Uniformity,0.95,0.94,0.97,dce_wout
5314,wavelet-HHH_glcm_InverseVariance,0.99,0.99,1.0,dce_win
5315,wavelet-HHH_firstorder_Variance,0.96,0.95,0.97,dce_wout
5316,wavelet-HHH_glcm_JointAverage,0.79,0.74,0.83,dce_win
5317,wavelet-HHH_glcm_Autocorrelation,0.83,0.79,0.87,dce_wout
5318,wavelet-HHH_glcm_JointEnergy,0.96,0.95,0.97,dce_win
5319,wavelet-HHH_glcm_ClusterProminence,0.93,0.91,0.94,dce_wout
5320,wavelet-HHH_glcm_ClusterShade,0.51,0.44,0.59,dce_wout
5321,wavelet-HHH_glcm_JointEntropy,0.96,0.95,0.97,dce_win
5322,wavelet-HHH_glcm_MCC,0.81,0.77,0.85,dce_win
5323,wavelet-HHH_glcm_ClusterTendency,0.97,0.96,0.97,dce_wout
5324,wavelet-HHH_glcm_MaximumProbability,0.96,0.95,0.97,dce_win
5325,wavelet-HHH_glcm_Contrast,0.96,0.95,0.97,dce_wout
5326,wavelet-HHH_glcm_SumAverage,0.79,0.74,0.83,dce_win
5327,wavelet-HHH_glcm_Correlation,0.99,0.98,0.99,dce_wout
5328,wavelet-HHH_glcm_SumEntropy,0.96,0.95,0.97,dce_win
5329,wavelet-HHH_glcm_DifferenceAverage,0.97,0.96,0.98,dce_wout
5330,wavelet-HHH_glcm_SumSquares,0.89,0.86,0.92,dce_win
5331,wavelet-HHH_glcm_DifferenceEntropy,0.96,0.95,0.97,dce_wout
5332,wavelet-HHH_glrlm_GrayLevelNonUniformity,0.98,0.97,0.99,dce_win
5333,wavelet-HHH_glcm_DifferenceVariance,0.96,0.95,0.97,dce_wout
5334,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.96,0.95,0.97,dce_win
5335,wavelet-HHH_glcm_Id,0.98,0.97,0.98,dce_wout
5336,wavelet-HHH_glrlm_GrayLevelVariance,0.84,0.8,0.88,dce_win
5337,wavelet-HHH_glcm_Idm,0.98,0.97,0.98,dce_wout
5338,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.67,0.6,0.73,dce_win
5339,wavelet-HHH_glcm_Idmn,0.82,0.78,0.86,dce_wout
5340,wavelet-HHH_glrlm_LongRunEmphasis,0.99,0.98,0.99,dce_win
5341,wavelet-HHH_glcm_Idn,0.87,0.83,0.9,dce_wout
5342,wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.67,0.61,0.74,dce_win
5343,wavelet-HHH_glcm_Imc1,0.94,0.93,0.96,dce_wout
5344,wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.77,0.72,0.82,dce_win
5345,wavelet-HHH_glcm_Imc2,0.94,0.92,0.96,dce_wout
5346,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.76,0.71,0.81,dce_win
5347,wavelet-HHH_glcm_InverseVariance,0.99,0.99,1.0,dce_wout
5348,wavelet-HHH_glrlm_RunEntropy,0.96,0.95,0.97,dce_win
5349,wavelet-HHH_glcm_JointAverage,0.88,0.84,0.91,dce_wout
5350,wavelet-HHH_glcm_JointEnergy,0.96,0.95,0.97,dce_wout
5351,wavelet-HHH_glrlm_RunLengthNonUniformity,0.98,0.97,0.98,dce_win
