,feature,icc_value,c_down,c_up,sequence
4876,wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.83,0.79,0.87,dce_wout
4877,wavelet-HLH_glcm_ClusterShade,0.63,0.56,0.7,dce_win
4878,wavelet-HLL_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
4879,wavelet-HLH_glcm_ClusterTendency,1.0,1.0,1.0,dce_win
4880,wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.99,0.99,1.0,dce_wout
4881,wavelet-HLH_glcm_Contrast,0.99,0.99,1.0,dce_win
4882,wavelet-HLL_glszm_GrayLevelVariance,0.97,0.96,0.98,dce_wout
4883,wavelet-HLH_glcm_Correlation,0.99,0.99,1.0,dce_win
4884,wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.91,0.89,0.93,dce_wout
4885,wavelet-HLH_glcm_DifferenceAverage,1.0,1.0,1.0,dce_win
4886,wavelet-HLL_glszm_LargeAreaEmphasis,1.0,1.0,1.0,dce_wout
4887,wavelet-HLH_glcm_DifferenceEntropy,1.0,1.0,1.0,dce_win
4888,wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,0.82,0.77,0.86,dce_wout
4889,wavelet-HLH_glcm_DifferenceVariance,0.99,0.99,0.99,dce_win
4890,wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.89,0.86,0.91,dce_wout
4891,wavelet-HLH_glcm_Id,1.0,1.0,1.0,dce_win
4892,wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.8,0.76,0.85,dce_wout
4893,wavelet-HLH_glcm_Idm,1.0,1.0,1.0,dce_win
4894,wavelet-HLL_glszm_SizeZoneNonUniformity,1.0,1.0,1.0,dce_wout
4895,wavelet-HLH_glcm_Idmn,0.77,0.71,0.82,dce_win
4896,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.98,0.97,0.99,dce_wout
4897,wavelet-HLL_glszm_SmallAreaEmphasis,0.98,0.97,0.98,dce_wout
4898,wavelet-HLH_glcm_Idn,0.86,0.83,0.89,dce_win
4899,wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.92,0.9,0.94,dce_wout
4900,wavelet-HLH_glcm_Imc1,0.99,0.99,0.99,dce_win
4901,wavelet-HLH_glcm_Imc2,0.99,0.99,0.99,dce_win
4902,wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.78,0.73,0.83,dce_wout
4903,wavelet-HLH_glcm_InverseVariance,1.0,1.0,1.0,dce_win
4904,wavelet-HLL_glszm_ZoneEntropy,0.98,0.98,0.99,dce_wout
4905,wavelet-HLH_glcm_JointAverage,0.89,0.86,0.92,dce_win
4906,wavelet-HLL_glszm_ZonePercentage,1.0,1.0,1.0,dce_wout
4907,wavelet-HLH_glcm_JointEnergy,1.0,1.0,1.0,dce_win
4908,wavelet-HLL_glszm_ZoneVariance,1.0,1.0,1.0,dce_wout
4909,wavelet-HLH_glcm_JointEntropy,1.0,1.0,1.0,dce_win
4910,wavelet-HLL_ngtdm_Busyness,0.9,0.87,0.92,dce_wout
4911,wavelet-HLH_glcm_MCC,0.83,0.78,0.87,dce_win
4912,wavelet-HLL_ngtdm_Coarseness,1.0,1.0,1.0,dce_wout
4913,wavelet-HLH_glcm_MaximumProbability,1.0,1.0,1.0,dce_win
4914,wavelet-HLL_ngtdm_Complexity,0.98,0.98,0.99,dce_wout
4915,wavelet-HLH_glcm_SumAverage,0.89,0.86,0.92,dce_win
4916,wavelet-HLL_ngtdm_Contrast,0.97,0.96,0.98,dce_wout
4917,wavelet-HLH_glcm_SumEntropy,1.0,1.0,1.0,dce_win
4918,wavelet-HLL_ngtdm_Strength,0.95,0.93,0.96,dce_wout
4919,wavelet-HLH_glcm_SumSquares,1.0,0.99,1.0,dce_win
4920,wavelet-HLL_gldm_DependenceEntropy,1.0,1.0,1.0,dce_wout
4921,wavelet-HLH_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
4922,wavelet-HLL_gldm_DependenceNonUniformity,1.0,1.0,1.0,dce_wout
4923,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce_win
4924,wavelet-HLL_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce_wout
4925,wavelet-HLH_glrlm_GrayLevelVariance,0.99,0.99,0.99,dce_win
4926,wavelet-HLL_gldm_DependenceVariance,1.0,1.0,1.0,dce_wout
4927,wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.89,0.86,0.91,dce_win
4928,wavelet-HLL_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
4929,wavelet-HLH_glrlm_LongRunEmphasis,1.0,0.99,1.0,dce_win
4930,wavelet-HLL_gldm_GrayLevelVariance,0.99,0.99,1.0,dce_wout
4931,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.88,0.84,0.91,dce_win
4932,wavelet-HLL_gldm_HighGrayLevelEmphasis,0.91,0.88,0.93,dce_wout
4933,wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.71,0.65,0.77,dce_win
4934,wavelet-HLL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_wout
4935,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.69,0.63,0.76,dce_win
4936,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.9,0.87,0.92,dce_wout
4937,wavelet-HLH_glrlm_RunEntropy,1.0,1.0,1.0,dce_win
4938,wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.87,0.84,0.9,dce_wout
4939,wavelet-HLH_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce_win
4940,wavelet-HLL_gldm_LowGrayLevelEmphasis,0.84,0.8,0.88,dce_wout
4941,wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,1.0,0.99,1.0,dce_win
4942,wavelet-HLL_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,dce_wout
4943,wavelet-HLH_glrlm_RunPercentage,1.0,0.99,1.0,dce_win
4944,wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.92,0.9,0.94,dce_wout
4945,wavelet-HLH_glrlm_RunVariance,1.0,1.0,1.0,dce_win
4946,wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.79,0.74,0.84,dce_wout
4947,wavelet-HLH_glrlm_ShortRunEmphasis,1.0,0.99,1.0,dce_win
4948,wavelet-HLH_firstorder_10Percentile,1.0,1.0,1.0,dce_wout
4949,wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.89,0.86,0.92,dce_win
4950,wavelet-HLH_firstorder_90Percentile,1.0,1.0,1.0,dce_wout
4951,wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.69,0.62,0.75,dce_win
4952,wavelet-HLH_firstorder_Energy,1.0,1.0,1.0,dce_wout
4953,wavelet-HLH_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
4954,wavelet-HLH_firstorder_Entropy,1.0,1.0,1.0,dce_wout
4955,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.87,0.84,0.9,dce_win
4956,wavelet-HLH_firstorder_InterquartileRange,1.0,1.0,1.0,dce_wout
4957,wavelet-HLH_glszm_GrayLevelVariance,0.93,0.91,0.95,dce_win
4958,wavelet-HLH_firstorder_Kurtosis,0.81,0.76,0.85,dce_wout
4959,wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.89,0.86,0.92,dce_win
4960,wavelet-HLH_firstorder_Maximum,0.91,0.89,0.93,dce_wout
4961,wavelet-HLH_glszm_LargeAreaEmphasis,0.96,0.95,0.97,dce_win
4962,wavelet-HLH_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
4963,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.85,0.81,0.88,dce_win
4964,wavelet-HLH_firstorder_Mean,0.54,0.47,0.62,dce_wout
4965,wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.56,0.49,0.64,dce_win
4966,wavelet-HLH_firstorder_Median,0.88,0.84,0.91,dce_wout
4967,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.76,0.71,0.81,dce_win
4968,wavelet-HLH_firstorder_Minimum,0.93,0.92,0.95,dce_wout
4969,wavelet-HLH_glszm_SizeZoneNonUniformity,0.99,0.99,0.99,dce_win
4970,wavelet-HLH_firstorder_Range,0.94,0.93,0.96,dce_wout
4971,wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.78,0.73,0.83,dce_win
4972,wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
4973,wavelet-HLH_glszm_SmallAreaEmphasis,0.74,0.68,0.79,dce_win
4974,wavelet-HLH_firstorder_RootMeanSquared,0.97,0.96,0.98,dce_wout
4975,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.9,0.87,0.92,dce_win
4976,wavelet-HLH_firstorder_Skewness,0.32,0.26,0.4,dce_wout
4977,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.75,0.69,0.8,dce_win
4978,wavelet-HLH_firstorder_TotalEnergy,1.0,1.0,1.0,dce_wout
4979,wavelet-HLH_glszm_ZoneEntropy,0.95,0.94,0.96,dce_win
4980,wavelet-HLH_firstorder_Uniformity,1.0,1.0,1.0,dce_wout
4981,wavelet-HLH_glszm_ZonePercentage,1.0,1.0,1.0,dce_win
4982,wavelet-HLH_glszm_ZoneVariance,0.99,0.98,0.99,dce_win
4983,wavelet-HLH_firstorder_Variance,1.0,1.0,1.0,dce_wout
4984,wavelet-HLH_ngtdm_Busyness,0.45,0.38,0.53,dce_win
4985,wavelet-HLH_glcm_Autocorrelation,0.97,0.96,0.97,dce_wout
4986,wavelet-HLH_ngtdm_Coarseness,1.0,1.0,1.0,dce_win
4987,wavelet-HLH_glcm_ClusterProminence,1.0,1.0,1.0,dce_wout
4988,wavelet-HLH_ngtdm_Complexity,0.97,0.96,0.98,dce_win
4989,wavelet-HLH_glcm_ClusterShade,0.6,0.53,0.67,dce_wout
4990,wavelet-HLH_ngtdm_Contrast,0.62,0.55,0.69,dce_win
4991,wavelet-HLH_glcm_ClusterTendency,1.0,1.0,1.0,dce_wout
4992,wavelet-HLH_glcm_Contrast,1.0,0.99,1.0,dce_wout
4993,wavelet-HLH_ngtdm_Strength,0.92,0.9,0.94,dce_win
4994,wavelet-HLH_glcm_Correlation,0.99,0.98,0.99,dce_wout
4995,wavelet-HLH_gldm_DependenceEntropy,1.0,1.0,1.0,dce_win
4996,wavelet-HLH_gldm_DependenceNonUniformity,1.0,1.0,1.0,dce_win
4997,wavelet-HLH_glcm_DifferenceAverage,1.0,1.0,1.0,dce_wout
4998,wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.99,0.99,1.0,dce_win
4999,wavelet-HLH_glcm_DifferenceEntropy,1.0,1.0,1.0,dce_wout
5000,wavelet-HLH_gldm_DependenceVariance,1.0,0.99,1.0,dce_win
5001,wavelet-HLH_glcm_DifferenceVariance,1.0,0.99,1.0,dce_wout
5002,wavelet-HLH_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
5003,wavelet-HLH_glcm_Id,1.0,1.0,1.0,dce_wout
5004,wavelet-HLH_gldm_GrayLevelVariance,0.99,0.99,1.0,dce_win
5005,wavelet-HLH_glcm_Idm,1.0,1.0,1.0,dce_wout
5006,wavelet-HLH_gldm_HighGrayLevelEmphasis,0.89,0.86,0.91,dce_win
5007,wavelet-HLH_glcm_Idmn,0.89,0.87,0.92,dce_wout
5008,wavelet-HLH_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,dce_win
5009,wavelet-HLH_glcm_Idn,0.91,0.89,0.94,dce_wout
5010,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.88,0.85,0.91,dce_win
5011,wavelet-HLH_glcm_Imc1,0.99,0.98,0.99,dce_wout
5012,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.71,0.64,0.77,dce_win
5013,wavelet-HLH_glcm_Imc2,0.98,0.98,0.99,dce_wout
5014,wavelet-HLH_gldm_LowGrayLevelEmphasis,0.69,0.63,0.76,dce_win
5015,wavelet-HLH_glcm_InverseVariance,1.0,1.0,1.0,dce_wout
5016,wavelet-HLH_gldm_SmallDependenceEmphasis,1.0,0.99,1.0,dce_win
5017,wavelet-HLH_glcm_JointAverage,0.93,0.91,0.95,dce_wout
5018,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.92,0.89,0.94,dce_win
5019,wavelet-HLH_glcm_JointEnergy,1.0,1.0,1.0,dce_wout
5020,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.71,0.65,0.77,dce_win
5021,wavelet-HLH_glcm_JointEntropy,1.0,1.0,1.0,dce_wout
5022,wavelet-HHL_firstorder_10Percentile,1.0,1.0,1.0,dce_win
5023,wavelet-HLH_glcm_MCC,0.84,0.8,0.87,dce_wout
5024,wavelet-HHL_firstorder_90Percentile,1.0,1.0,1.0,dce_win
5025,wavelet-HLH_glcm_MaximumProbability,1.0,1.0,1.0,dce_wout
5026,wavelet-HHL_firstorder_Energy,1.0,1.0,1.0,dce_win
5027,wavelet-HLH_glcm_SumAverage,0.93,0.91,0.95,dce_wout
5028,wavelet-HHL_firstorder_Entropy,1.0,1.0,1.0,dce_win
5029,wavelet-HLH_glcm_SumEntropy,1.0,1.0,1.0,dce_wout
5030,wavelet-HHL_firstorder_InterquartileRange,1.0,1.0,1.0,dce_win
5031,wavelet-HLH_glcm_SumSquares,1.0,1.0,1.0,dce_wout
5032,wavelet-HHL_firstorder_Kurtosis,0.74,0.69,0.8,dce_win
5033,wavelet-HLH_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
5034,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce_wout
5035,wavelet-HHL_firstorder_Maximum,0.86,0.83,0.9,dce_win
5036,wavelet-HHL_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
5037,wavelet-HLH_glrlm_GrayLevelVariance,0.99,0.99,1.0,dce_wout
5038,wavelet-HHL_firstorder_Mean,0.46,0.38,0.54,dce_win
5039,wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.97,0.96,0.97,dce_wout
5040,wavelet-HHL_firstorder_Median,0.8,0.76,0.85,dce_win
5041,wavelet-HLH_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce_wout
5042,wavelet-HHL_firstorder_Minimum,0.89,0.86,0.92,dce_win
5043,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.95,0.94,0.97,dce_wout
5044,wavelet-HHL_firstorder_Range,0.91,0.89,0.93,dce_win
5045,wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.9,0.87,0.92,dce_wout
5046,wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
5047,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.88,0.85,0.91,dce_wout
5048,wavelet-HHL_firstorder_RootMeanSquared,0.97,0.96,0.98,dce_win
5049,wavelet-HLH_glrlm_RunEntropy,0.99,0.99,1.0,dce_wout
5050,wavelet-HHL_firstorder_Skewness,0.44,0.37,0.52,dce_win
5051,wavelet-HLH_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce_wout
5052,wavelet-HHL_firstorder_TotalEnergy,1.0,1.0,1.0,dce_win
5053,wavelet-HHL_firstorder_Uniformity,1.0,1.0,1.0,dce_win
5054,wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce_wout
5055,wavelet-HHL_firstorder_Variance,0.99,0.99,0.99,dce_win
5056,wavelet-HLH_glrlm_RunPercentage,1.0,1.0,1.0,dce_wout
5057,wavelet-HHL_glcm_Autocorrelation,0.9,0.87,0.92,dce_win
5058,wavelet-HLH_glrlm_RunVariance,1.0,1.0,1.0,dce_wout
5059,wavelet-HHL_glcm_ClusterProminence,0.94,0.92,0.96,dce_win
5060,wavelet-HLH_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce_wout
5061,wavelet-HHL_glcm_ClusterShade,0.52,0.45,0.6,dce_win
5062,wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.97,0.96,0.98,dce_wout
5063,wavelet-HHL_glcm_ClusterTendency,0.99,0.99,0.99,dce_win
5064,wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.87,0.83,0.9,dce_wout
5065,wavelet-HHL_glcm_Contrast,0.99,0.99,0.99,dce_win
5066,wavelet-HLH_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
5067,wavelet-HHL_glcm_Correlation,0.98,0.97,0.98,dce_win
5068,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.93,0.91,0.95,dce_wout
5069,wavelet-HHL_glcm_DifferenceAverage,1.0,1.0,1.0,dce_win
5070,wavelet-HLH_glszm_GrayLevelVariance,0.96,0.95,0.97,dce_wout
5071,wavelet-HHL_glcm_DifferenceEntropy,1.0,1.0,1.0,dce_win
5072,wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.97,0.96,0.98,dce_wout
5073,wavelet-HHL_glcm_DifferenceVariance,0.99,0.98,0.99,dce_win
5074,wavelet-HLH_glszm_LargeAreaEmphasis,0.98,0.97,0.98,dce_wout
5075,wavelet-HHL_glcm_Id,1.0,1.0,1.0,dce_win
5076,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.96,0.94,0.97,dce_wout
5077,wavelet-HHL_glcm_Idm,1.0,1.0,1.0,dce_win
5078,wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.97,0.96,0.98,dce_wout
5079,wavelet-HHL_glcm_Idmn,0.86,0.82,0.89,dce_win
5080,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.85,0.81,0.88,dce_wout
5081,wavelet-HHL_glcm_Idn,0.89,0.86,0.92,dce_win
5082,wavelet-HLH_glszm_SizeZoneNonUniformity,0.99,0.99,0.99,dce_wout
5083,wavelet-HHL_glcm_Imc1,0.98,0.98,0.99,dce_win
5084,wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.85,0.81,0.88,dce_wout
5085,wavelet-HHL_glcm_Imc2,0.99,0.98,0.99,dce_win
5086,wavelet-HLH_glszm_SmallAreaEmphasis,0.84,0.8,0.88,dce_wout
5087,wavelet-HHL_glcm_InverseVariance,1.0,1.0,1.0,dce_win
5088,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.97,0.96,0.97,dce_wout
5089,wavelet-HHL_glcm_JointAverage,0.89,0.86,0.92,dce_win
5090,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.86,0.83,0.89,dce_wout
5091,wavelet-HLH_glszm_ZoneEntropy,0.96,0.95,0.97,dce_wout
5092,wavelet-HHL_glcm_JointEnergy,1.0,1.0,1.0,dce_win
5093,wavelet-HLH_glszm_ZonePercentage,1.0,0.99,1.0,dce_wout
5094,wavelet-HHL_glcm_JointEntropy,1.0,1.0,1.0,dce_win
5095,wavelet-HHL_glcm_MCC,0.81,0.76,0.85,dce_win
5096,wavelet-HLH_glszm_ZoneVariance,0.98,0.98,0.99,dce_wout
5097,wavelet-HHL_glcm_MaximumProbability,1.0,1.0,1.0,dce_win
5098,wavelet-HLH_ngtdm_Busyness,0.94,0.93,0.96,dce_wout
5099,wavelet-HLH_ngtdm_Coarseness,1.0,1.0,1.0,dce_wout
5100,wavelet-HHL_glcm_SumAverage,0.89,0.86,0.92,dce_win
5101,wavelet-HHL_glcm_SumEntropy,1.0,1.0,1.0,dce_win
5102,wavelet-HLH_ngtdm_Complexity,0.99,0.98,0.99,dce_wout
5103,wavelet-HLH_ngtdm_Contrast,0.88,0.85,0.91,dce_wout
5104,wavelet-HHL_glcm_SumSquares,0.99,0.99,0.99,dce_win
5105,wavelet-HLH_ngtdm_Strength,0.97,0.96,0.98,dce_wout
5106,wavelet-HHL_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
5107,wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce_win
5108,wavelet-HLH_gldm_DependenceEntropy,0.99,0.99,1.0,dce_wout
5109,wavelet-HHL_glrlm_GrayLevelVariance,0.99,0.98,0.99,dce_win
5110,wavelet-HLH_gldm_DependenceNonUniformity,1.0,1.0,1.0,dce_wout
5111,wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.9,0.87,0.92,dce_win
5112,wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.99,0.99,0.99,dce_wout
5113,wavelet-HHL_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce_win
5114,wavelet-HLH_gldm_DependenceVariance,0.99,0.99,0.99,dce_wout
5115,wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.86,0.82,0.89,dce_win
5116,wavelet-HLH_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
5117,wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.83,0.79,0.87,dce_win
5118,wavelet-HLH_gldm_GrayLevelVariance,1.0,0.99,1.0,dce_wout
5119,wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.81,0.77,0.85,dce_win
5120,wavelet-HLH_gldm_HighGrayLevelEmphasis,0.97,0.96,0.97,dce_wout
5121,wavelet-HHL_glrlm_RunEntropy,0.99,0.99,1.0,dce_win
5122,wavelet-HLH_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_wout
5123,wavelet-HHL_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce_win
5124,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.96,0.95,0.97,dce_wout
5125,wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce_win
5126,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.89,0.86,0.92,dce_wout
5127,wavelet-HHL_glrlm_RunPercentage,1.0,1.0,1.0,dce_win
5128,wavelet-HLH_gldm_LowGrayLevelEmphasis,0.88,0.85,0.91,dce_wout
5129,wavelet-HHL_glrlm_RunVariance,1.0,1.0,1.0,dce_win
5130,wavelet-HLH_gldm_SmallDependenceEmphasis,1.0,0.99,1.0,dce_wout
5131,wavelet-HHL_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce_win
5132,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.99,0.99,0.99,dce_wout
5133,wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.91,0.89,0.93,dce_win
5134,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.78,0.73,0.83,dce_wout
5135,wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.8,0.76,0.85,dce_win
5136,wavelet-HHL_firstorder_10Percentile,1.0,1.0,1.0,dce_wout
5137,wavelet-HHL_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
5138,wavelet-HHL_firstorder_90Percentile,1.0,1.0,1.0,dce_wout
5139,wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.96,0.95,0.97,dce_win
5140,wavelet-HHL_firstorder_Energy,1.0,1.0,1.0,dce_wout
5141,wavelet-HHL_glszm_GrayLevelVariance,0.92,0.9,0.94,dce_win
5142,wavelet-HHL_firstorder_Entropy,1.0,1.0,1.0,dce_wout
5143,wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.9,0.87,0.93,dce_win
5144,wavelet-HHL_firstorder_InterquartileRange,1.0,1.0,1.0,dce_wout
5145,wavelet-HHL_glszm_LargeAreaEmphasis,0.99,0.99,1.0,dce_win
5146,wavelet-HHL_firstorder_Kurtosis,0.78,0.73,0.83,dce_wout
5147,wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.82,0.78,0.86,dce_win
5148,wavelet-HHL_firstorder_Maximum,0.92,0.89,0.94,dce_wout
5149,wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.91,0.89,0.93,dce_win
5150,wavelet-HHL_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
5151,wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.76,0.7,0.81,dce_win
5152,wavelet-HHL_firstorder_Mean,0.39,0.32,0.47,dce_wout
5153,wavelet-HHL_glszm_SizeZoneNonUniformity,0.99,0.99,0.99,dce_win
5154,wavelet-HHL_firstorder_Median,0.79,0.75,0.84,dce_wout
5155,wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.88,0.85,0.91,dce_win
5156,wavelet-HHL_firstorder_Minimum,0.87,0.84,0.9,dce_wout
5157,wavelet-HHL_glszm_SmallAreaEmphasis,0.87,0.84,0.91,dce_win
5158,wavelet-HHL_firstorder_Range,0.93,0.91,0.95,dce_wout
5159,wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.91,0.89,0.93,dce_win
5160,wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
5161,wavelet-HHL_firstorder_RootMeanSquared,0.98,0.97,0.98,dce_wout
5162,wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.72,0.67,0.78,dce_win
5163,wavelet-HHL_firstorder_Skewness,0.38,0.31,0.46,dce_wout
5164,wavelet-HHL_glszm_ZoneEntropy,0.97,0.96,0.98,dce_win
5165,wavelet-HHL_glszm_ZonePercentage,1.0,1.0,1.0,dce_win
5166,wavelet-HHL_firstorder_TotalEnergy,1.0,1.0,1.0,dce_wout
5167,wavelet-HHL_firstorder_Uniformity,1.0,1.0,1.0,dce_wout
5168,wavelet-HHL_glszm_ZoneVariance,1.0,0.99,1.0,dce_win
5169,wavelet-HHL_ngtdm_Busyness,0.9,0.88,0.93,dce_win
5170,wavelet-HHL_firstorder_Variance,0.99,0.99,0.99,dce_wout
5171,wavelet-HHL_ngtdm_Coarseness,1.0,1.0,1.0,dce_win
5172,wavelet-HHL_glcm_Autocorrelation,0.81,0.77,0.86,dce_wout
5173,wavelet-HHL_ngtdm_Complexity,0.96,0.95,0.97,dce_win
5174,wavelet-HHL_glcm_ClusterProminence,0.95,0.93,0.96,dce_wout
5175,wavelet-HHL_ngtdm_Contrast,0.86,0.82,0.89,dce_win
5176,wavelet-HHL_glcm_ClusterShade,0.64,0.57,0.71,dce_wout
5177,wavelet-HHL_ngtdm_Strength,0.9,0.88,0.93,dce_win
5178,wavelet-HHL_glcm_ClusterTendency,0.99,0.99,0.99,dce_wout
5179,wavelet-HHL_gldm_DependenceEntropy,1.0,1.0,1.0,dce_win
5180,wavelet-HHL_glcm_Contrast,0.99,0.99,0.99,dce_wout
5181,wavelet-HHL_gldm_DependenceNonUniformity,1.0,1.0,1.0,dce_win
5182,wavelet-HHL_glcm_Correlation,0.97,0.96,0.98,dce_wout
5183,wavelet-HHL_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce_win
5184,wavelet-HHL_glcm_DifferenceAverage,1.0,1.0,1.0,dce_wout
5185,wavelet-HHL_gldm_DependenceVariance,1.0,1.0,1.0,dce_win
5186,wavelet-HHL_glcm_DifferenceEntropy,1.0,1.0,1.0,dce_wout
5187,wavelet-HHL_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
5188,wavelet-HHL_glcm_DifferenceVariance,0.99,0.98,0.99,dce_wout
5189,wavelet-HHL_gldm_GrayLevelVariance,0.99,0.99,0.99,dce_win
5190,wavelet-HHL_glcm_Id,1.0,1.0,1.0,dce_wout
5191,wavelet-HHL_glcm_Idm,1.0,1.0,1.0,dce_wout
