,feature,icc_value,c_down,c_up,sequence
5303,wavelet-HHH_glcm_Id,0.99,0.99,1.0,dce_win
5304,wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
5305,wavelet-HHH_glcm_Idm,0.99,0.99,0.99,dce_win
5306,wavelet-HHH_firstorder_RootMeanSquared,0.91,0.88,0.93,dce_wout
5307,wavelet-HHH_glcm_Idmn,0.8,0.76,0.85,dce_win
5308,wavelet-HHH_firstorder_Skewness,0.28,0.22,0.36,dce_wout
5309,wavelet-HHH_glcm_Idn,0.87,0.83,0.9,dce_win
5310,wavelet-HHH_firstorder_TotalEnergy,1.0,1.0,1.0,dce_wout
5311,wavelet-HHH_glcm_Imc1,0.96,0.95,0.97,dce_win
5312,wavelet-HHH_firstorder_Uniformity,0.98,0.97,0.98,dce_wout
5313,wavelet-HHH_glcm_Imc2,0.97,0.96,0.98,dce_win
5314,wavelet-HHH_firstorder_Variance,0.98,0.97,0.98,dce_wout
5315,wavelet-HHH_glcm_InverseVariance,1.0,1.0,1.0,dce_win
5316,wavelet-HHH_glcm_Autocorrelation,0.85,0.81,0.88,dce_wout
5317,wavelet-HHH_glcm_JointAverage,0.83,0.78,0.87,dce_win
5318,wavelet-HHH_glcm_ClusterProminence,0.91,0.89,0.94,dce_wout
5319,wavelet-HHH_glcm_JointEnergy,0.98,0.98,0.99,dce_win
5320,wavelet-HHH_glcm_ClusterShade,0.34,0.27,0.42,dce_wout
5321,wavelet-HHH_glcm_JointEntropy,0.98,0.98,0.99,dce_win
5322,wavelet-HHH_glcm_ClusterTendency,0.97,0.97,0.98,dce_wout
5323,wavelet-HHH_glcm_Contrast,0.97,0.96,0.98,dce_wout
5324,wavelet-HHH_glcm_MCC,0.86,0.82,0.89,dce_win
5325,wavelet-HHH_glcm_Correlation,0.99,0.99,0.99,dce_wout
5326,wavelet-HHH_glcm_MaximumProbability,0.98,0.98,0.99,dce_win
5327,wavelet-HHH_glcm_DifferenceAverage,0.98,0.98,0.99,dce_wout
5328,wavelet-HHH_glcm_SumAverage,0.83,0.78,0.87,dce_win
5329,wavelet-HHH_glcm_DifferenceEntropy,0.98,0.97,0.99,dce_wout
5330,wavelet-HHH_glcm_SumEntropy,0.98,0.98,0.99,dce_win
5331,wavelet-HHH_glcm_DifferenceVariance,0.97,0.96,0.98,dce_wout
5332,wavelet-HHH_glcm_SumSquares,0.96,0.94,0.97,dce_win
5333,wavelet-HHH_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
5334,wavelet-HHH_glcm_Id,0.99,0.99,0.99,dce_wout
5335,wavelet-HHH_glcm_Idm,0.99,0.99,0.99,dce_wout
5336,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.98,0.98,0.99,dce_win
5337,wavelet-HHH_glcm_Idmn,0.87,0.84,0.9,dce_wout
5338,wavelet-HHH_glrlm_GrayLevelVariance,0.94,0.93,0.96,dce_win
5339,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.71,0.65,0.77,dce_win
5340,wavelet-HHH_glcm_Idn,0.9,0.87,0.92,dce_wout
5341,wavelet-HHH_glrlm_LongRunEmphasis,0.98,0.98,0.99,dce_win
5342,wavelet-HHH_glcm_Imc1,0.96,0.95,0.97,dce_wout
5343,wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.7,0.64,0.76,dce_win
5344,wavelet-HHH_glcm_Imc2,0.97,0.95,0.97,dce_wout
5345,wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.79,0.73,0.83,dce_win
5346,wavelet-HHH_glcm_InverseVariance,1.0,1.0,1.0,dce_wout
5347,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.78,0.73,0.83,dce_win
5348,wavelet-HHH_glcm_JointAverage,0.9,0.87,0.92,dce_wout
5349,wavelet-HHH_glrlm_RunEntropy,0.98,0.97,0.98,dce_win
5350,wavelet-HHH_glcm_JointEnergy,0.98,0.98,0.99,dce_wout
5351,wavelet-HHH_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce_win
5352,wavelet-HHH_glcm_JointEntropy,0.98,0.98,0.99,dce_wout
5353,wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.97,0.97,0.98,dce_win
5354,wavelet-HHH_glcm_MCC,0.86,0.82,0.89,dce_wout
5355,wavelet-HHH_glrlm_RunPercentage,0.98,0.98,0.99,dce_win
5356,wavelet-HHH_glcm_MaximumProbability,0.98,0.97,0.98,dce_wout
5357,wavelet-HHH_glcm_SumAverage,0.9,0.87,0.92,dce_wout
5358,wavelet-HHH_glrlm_RunVariance,0.99,0.98,0.99,dce_win
5359,wavelet-HHH_glrlm_ShortRunEmphasis,0.98,0.98,0.99,dce_win
5360,wavelet-HHH_glcm_SumEntropy,0.98,0.98,0.99,dce_wout
5361,wavelet-HHH_glcm_SumSquares,0.97,0.96,0.98,dce_wout
5362,wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.72,0.66,0.78,dce_win
5363,wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.77,0.72,0.82,dce_win
5364,wavelet-HHH_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
5365,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.98,0.97,0.98,dce_wout
5366,wavelet-HHH_glszm_GrayLevelNonUniformity,0.98,0.97,0.99,dce_win
5367,wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.73,0.67,0.78,dce_win
5368,wavelet-HHH_glrlm_GrayLevelVariance,0.97,0.96,0.97,dce_wout
5369,wavelet-HHH_glszm_GrayLevelVariance,0.86,0.82,0.89,dce_win
5370,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.85,0.81,0.88,dce_wout
5371,wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.74,0.68,0.8,dce_win
5372,wavelet-HHH_glrlm_LongRunEmphasis,0.99,0.98,0.99,dce_wout
5373,wavelet-HHH_glszm_LargeAreaEmphasis,0.86,0.83,0.89,dce_win
5374,wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.85,0.82,0.89,dce_wout
5375,wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.82,0.77,0.86,dce_win
5376,wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.82,0.78,0.86,dce_wout
5377,wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,0.61,0.54,0.68,dce_win
5378,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.81,0.77,0.86,dce_wout
5379,wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.78,0.73,0.83,dce_win
5380,wavelet-HHH_glrlm_RunEntropy,0.98,0.97,0.98,dce_wout
5381,wavelet-HHH_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce_wout
5382,wavelet-HHH_glszm_SizeZoneNonUniformity,0.98,0.97,0.98,dce_win
5383,wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.97,0.97,0.98,dce_wout
5384,wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.62,0.56,0.69,dce_win
5385,wavelet-HHH_glszm_SmallAreaEmphasis,0.67,0.61,0.74,dce_win
5386,wavelet-HHH_glrlm_RunPercentage,0.98,0.98,0.99,dce_wout
5387,wavelet-HHH_glrlm_RunVariance,0.99,0.98,0.99,dce_wout
5388,wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0.73,0.67,0.79,dce_win
5389,wavelet-HHH_glrlm_ShortRunEmphasis,0.98,0.98,0.99,dce_wout
5390,wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.63,0.56,0.7,dce_win
5391,wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.85,0.81,0.88,dce_wout
5392,wavelet-HHH_glszm_ZoneEntropy,0.88,0.85,0.91,dce_win
5393,wavelet-HHH_glszm_ZonePercentage,0.98,0.97,0.98,dce_win
5394,wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.81,0.76,0.85,dce_wout
5395,wavelet-HHH_glszm_ZoneVariance,0.86,0.83,0.9,dce_win
5396,wavelet-HHH_glszm_GrayLevelNonUniformity,0.98,0.97,0.98,dce_wout
5397,wavelet-HHH_ngtdm_Busyness,0.72,0.66,0.78,dce_win
5398,wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.82,0.78,0.87,dce_wout
5399,wavelet-HHH_ngtdm_Coarseness,0.99,0.98,0.99,dce_win
5400,wavelet-HHH_glszm_GrayLevelVariance,0.91,0.89,0.93,dce_wout
5401,wavelet-HHH_ngtdm_Complexity,0.89,0.86,0.92,dce_win
5402,wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.86,0.82,0.89,dce_wout
5403,wavelet-HHH_ngtdm_Contrast,0.76,0.71,0.81,dce_win
5404,wavelet-HHH_glszm_LargeAreaEmphasis,0.88,0.85,0.91,dce_wout
5405,wavelet-HHH_ngtdm_Strength,0.78,0.72,0.83,dce_win
5406,wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.88,0.84,0.91,dce_wout
5407,wavelet-HHH_gldm_DependenceEntropy,0.98,0.97,0.99,dce_win
5408,wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,0.71,0.65,0.77,dce_wout
5409,wavelet-HHH_gldm_DependenceNonUniformity,1.0,1.0,1.0,dce_win
5410,wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.79,0.74,0.84,dce_wout
5411,wavelet-HHH_gldm_DependenceNonUniformityNormalized,0.98,0.97,0.98,dce_win
5412,wavelet-HHH_glszm_SizeZoneNonUniformity,0.97,0.96,0.98,dce_wout
5413,wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.66,0.59,0.72,dce_wout
5414,wavelet-HHH_gldm_DependenceVariance,0.98,0.97,0.98,dce_win
5415,wavelet-HHH_glszm_SmallAreaEmphasis,0.64,0.58,0.71,dce_wout
5416,wavelet-HHH_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
5417,wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0.85,0.81,0.88,dce_wout
5418,wavelet-HHH_gldm_GrayLevelVariance,0.95,0.93,0.96,dce_win
5419,wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.75,0.69,0.8,dce_wout
5420,wavelet-HHH_gldm_HighGrayLevelEmphasis,0.71,0.65,0.77,dce_win
5421,wavelet-HHH_glszm_ZoneEntropy,0.9,0.87,0.92,dce_wout
5422,wavelet-HHH_gldm_LargeDependenceEmphasis,0.99,0.98,0.99,dce_win
5423,wavelet-HHH_glszm_ZonePercentage,0.98,0.97,0.98,dce_wout
5424,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.7,0.64,0.76,dce_win
5425,wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.78,0.73,0.83,dce_win
5426,wavelet-HHH_glszm_ZoneVariance,0.96,0.95,0.97,dce_wout
5427,wavelet-HHH_gldm_LowGrayLevelEmphasis,0.78,0.73,0.83,dce_win
5428,wavelet-HHH_ngtdm_Busyness,0.87,0.83,0.9,dce_wout
5429,wavelet-HHH_ngtdm_Coarseness,0.99,0.98,0.99,dce_wout
5430,wavelet-HHH_gldm_SmallDependenceEmphasis,0.98,0.97,0.98,dce_win
5431,wavelet-HHH_ngtdm_Complexity,0.92,0.9,0.94,dce_wout
5432,wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.82,0.77,0.86,dce_win
5433,wavelet-HHH_ngtdm_Contrast,0.87,0.83,0.9,dce_wout
5434,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.75,0.7,0.81,dce_win
5435,wavelet-HHH_ngtdm_Strength,0.87,0.84,0.9,dce_wout
5436,wavelet-LLL_firstorder_10Percentile,1.0,0.99,1.0,dce_win
5437,wavelet-LLL_firstorder_90Percentile,1.0,1.0,1.0,dce_win
5438,wavelet-HHH_gldm_DependenceEntropy,0.97,0.97,0.98,dce_wout
5439,wavelet-LLL_firstorder_Energy,1.0,1.0,1.0,dce_win
5440,wavelet-HHH_gldm_DependenceNonUniformity,1.0,1.0,1.0,dce_wout
5441,wavelet-LLL_firstorder_Entropy,1.0,1.0,1.0,dce_win
5442,wavelet-HHH_gldm_DependenceNonUniformityNormalized,0.97,0.96,0.98,dce_wout
5443,wavelet-HHH_gldm_DependenceVariance,0.97,0.96,0.98,dce_wout
5444,wavelet-LLL_firstorder_InterquartileRange,1.0,1.0,1.0,dce_win
5445,wavelet-LLL_firstorder_Kurtosis,0.96,0.95,0.97,dce_win
5446,wavelet-HHH_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
5447,wavelet-HHH_gldm_GrayLevelVariance,0.97,0.96,0.97,dce_wout
5448,wavelet-LLL_firstorder_Maximum,0.97,0.97,0.98,dce_win
5449,wavelet-LLL_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
5450,wavelet-HHH_gldm_HighGrayLevelEmphasis,0.85,0.81,0.88,dce_wout
5451,wavelet-LLL_firstorder_Mean,1.0,1.0,1.0,dce_win
5452,wavelet-HHH_gldm_LargeDependenceEmphasis,0.99,0.98,0.99,dce_wout
5453,wavelet-LLL_firstorder_Median,1.0,1.0,1.0,dce_win
5454,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.85,0.82,0.89,dce_wout
5455,wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.82,0.78,0.86,dce_wout
5456,wavelet-LLL_firstorder_Minimum,0.91,0.89,0.94,dce_win
5457,wavelet-HHH_gldm_LowGrayLevelEmphasis,0.81,0.77,0.86,dce_wout
5458,wavelet-LLL_firstorder_Range,0.97,0.96,0.98,dce_win
5459,wavelet-HHH_gldm_SmallDependenceEmphasis,0.97,0.97,0.98,dce_wout
5460,wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
5461,wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.84,0.8,0.88,dce_wout
5462,wavelet-LLL_firstorder_RootMeanSquared,1.0,1.0,1.0,dce_win
5463,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.78,0.73,0.83,dce_wout
5464,wavelet-LLL_firstorder_Skewness,0.98,0.97,0.98,dce_win
5465,wavelet-LLL_firstorder_TotalEnergy,1.0,1.0,1.0,dce_win
5466,wavelet-LLL_firstorder_10Percentile,1.0,1.0,1.0,dce_wout
5467,wavelet-LLL_firstorder_Uniformity,1.0,1.0,1.0,dce_win
5468,wavelet-LLL_firstorder_90Percentile,1.0,1.0,1.0,dce_wout
5469,wavelet-LLL_firstorder_Energy,1.0,1.0,1.0,dce_wout
5470,wavelet-LLL_firstorder_Variance,1.0,1.0,1.0,dce_win
5471,wavelet-LLL_glcm_Autocorrelation,0.93,0.91,0.95,dce_win
5472,wavelet-LLL_firstorder_Entropy,1.0,1.0,1.0,dce_wout
5473,wavelet-LLL_glcm_ClusterProminence,1.0,1.0,1.0,dce_win
5474,wavelet-LLL_firstorder_InterquartileRange,1.0,1.0,1.0,dce_wout
5475,wavelet-LLL_glcm_ClusterShade,1.0,1.0,1.0,dce_win
5476,wavelet-LLL_firstorder_Kurtosis,0.84,0.8,0.88,dce_wout
5477,wavelet-LLL_glcm_ClusterTendency,1.0,1.0,1.0,dce_win
5478,wavelet-LLL_firstorder_Maximum,0.95,0.94,0.96,dce_wout
5479,wavelet-LLL_glcm_Contrast,1.0,1.0,1.0,dce_win
5480,wavelet-LLL_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
5481,wavelet-LLL_glcm_Correlation,1.0,0.99,1.0,dce_win
5482,wavelet-LLL_firstorder_Mean,1.0,1.0,1.0,dce_wout
5483,wavelet-LLL_firstorder_Median,1.0,1.0,1.0,dce_wout
5484,wavelet-LLL_glcm_DifferenceAverage,1.0,1.0,1.0,dce_win
5485,wavelet-LLL_firstorder_Minimum,0.97,0.96,0.97,dce_wout
5486,wavelet-LLL_glcm_DifferenceEntropy,1.0,1.0,1.0,dce_win
5487,wavelet-LLL_glcm_DifferenceVariance,1.0,1.0,1.0,dce_win
5488,wavelet-LLL_firstorder_Range,0.96,0.95,0.97,dce_wout
5489,wavelet-LLL_glcm_Id,1.0,1.0,1.0,dce_win
5490,wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
5491,wavelet-LLL_glcm_Idm,1.0,1.0,1.0,dce_win
5492,wavelet-LLL_firstorder_RootMeanSquared,1.0,1.0,1.0,dce_wout
5493,wavelet-LLL_glcm_Idmn,0.93,0.91,0.95,dce_win
5494,wavelet-LLL_firstorder_Skewness,0.92,0.9,0.94,dce_wout
5495,wavelet-LLL_glcm_Idn,0.93,0.91,0.95,dce_win
5496,wavelet-LLL_firstorder_TotalEnergy,1.0,1.0,1.0,dce_wout
5497,wavelet-LLL_glcm_Imc1,0.99,0.99,1.0,dce_win
5498,wavelet-LLL_firstorder_Uniformity,1.0,1.0,1.0,dce_wout
5499,wavelet-LLL_glcm_Imc2,1.0,1.0,1.0,dce_win
5500,wavelet-LLL_firstorder_Variance,1.0,0.99,1.0,dce_wout
5501,wavelet-LLL_glcm_InverseVariance,1.0,1.0,1.0,dce_win
5502,wavelet-LLL_glcm_Autocorrelation,0.97,0.97,0.98,dce_wout
5503,wavelet-LLL_glcm_JointAverage,0.94,0.92,0.95,dce_win
5504,wavelet-LLL_glcm_ClusterProminence,0.93,0.91,0.95,dce_wout
5505,wavelet-LLL_glcm_JointEnergy,1.0,1.0,1.0,dce_win
5506,wavelet-LLL_glcm_ClusterShade,0.94,0.92,0.95,dce_wout
5507,wavelet-LLL_glcm_JointEntropy,1.0,1.0,1.0,dce_win
5508,wavelet-LLL_glcm_ClusterTendency,1.0,1.0,1.0,dce_wout
5509,wavelet-LLL_glcm_MCC,0.95,0.94,0.96,dce_win
5510,wavelet-LLL_glcm_Contrast,1.0,1.0,1.0,dce_wout
5511,wavelet-LLL_glcm_MaximumProbability,1.0,1.0,1.0,dce_win
5512,wavelet-LLL_glcm_Correlation,0.99,0.99,0.99,dce_wout
5513,wavelet-LLL_glcm_DifferenceAverage,1.0,1.0,1.0,dce_wout
5514,wavelet-LLL_glcm_SumAverage,0.94,0.92,0.95,dce_win
5515,wavelet-LLL_glcm_SumEntropy,1.0,1.0,1.0,dce_win
5516,wavelet-LLL_glcm_DifferenceEntropy,1.0,1.0,1.0,dce_wout
5517,wavelet-LLL_glcm_SumSquares,1.0,1.0,1.0,dce_win
5518,wavelet-LLL_glcm_DifferenceVariance,0.99,0.99,0.99,dce_wout
5519,wavelet-LLL_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
5520,wavelet-LLL_glcm_Id,1.0,1.0,1.0,dce_wout
5521,wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce_win
5522,wavelet-LLL_glcm_Idm,1.0,1.0,1.0,dce_wout
5523,wavelet-LLL_glrlm_GrayLevelVariance,1.0,1.0,1.0,dce_win
5524,wavelet-LLL_glcm_Idmn,0.91,0.88,0.93,dce_wout
5525,wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.93,0.91,0.95,dce_win
5526,wavelet-LLL_glcm_Idn,0.93,0.91,0.95,dce_wout
5527,wavelet-LLL_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce_win
5528,wavelet-LLL_glcm_Imc1,0.99,0.99,1.0,dce_wout
5529,wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.91,0.89,0.93,dce_win
5530,wavelet-LLL_glcm_Imc2,0.99,0.99,0.99,dce_wout
5531,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.96,0.94,0.97,dce_win
5532,wavelet-LLL_glcm_InverseVariance,1.0,1.0,1.0,dce_wout
5533,wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.92,0.9,0.94,dce_win
5534,wavelet-LLL_glcm_JointAverage,0.96,0.95,0.97,dce_wout
5535,wavelet-LLL_glrlm_RunEntropy,1.0,1.0,1.0,dce_win
5536,wavelet-LLL_glcm_JointEnergy,1.0,1.0,1.0,dce_wout
5537,wavelet-LLL_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce_win
5538,wavelet-LLL_glcm_JointEntropy,1.0,1.0,1.0,dce_wout
5539,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce_win
5540,wavelet-LLL_glcm_MCC,0.86,0.82,0.89,dce_wout
5541,wavelet-LLL_glrlm_RunPercentage,1.0,1.0,1.0,dce_win
5542,wavelet-LLL_glcm_MaximumProbability,1.0,1.0,1.0,dce_wout
5543,wavelet-LLL_glrlm_RunVariance,1.0,1.0,1.0,dce_win
5544,wavelet-LLL_glcm_SumAverage,0.96,0.95,0.97,dce_wout
5545,wavelet-LLL_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce_win
5546,wavelet-LLL_glcm_SumEntropy,1.0,1.0,1.0,dce_wout
5547,wavelet-LLL_glcm_SumSquares,1.0,1.0,1.0,dce_wout
5548,wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.94,0.92,0.95,dce_win
5549,wavelet-LLL_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
5550,wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.91,0.88,0.93,dce_win
5551,wavelet-LLL_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
5552,wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce_wout
5553,wavelet-LLL_glrlm_GrayLevelVariance,0.99,0.99,1.0,dce_wout
5554,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce_win
5555,wavelet-LLL_glszm_GrayLevelVariance,1.0,1.0,1.0,dce_win
5556,wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.97,0.97,0.98,dce_wout
5557,wavelet-LLL_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce_wout
5558,wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.93,0.91,0.95,dce_win
5559,wavelet-LLL_glszm_LargeAreaEmphasis,1.0,1.0,1.0,dce_win
5560,wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.97,0.96,0.98,dce_wout
5561,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.95,0.93,0.96,dce_win
5562,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.92,0.9,0.94,dce_wout
5563,wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.9,0.87,0.93,dce_wout
5564,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.99,0.99,0.99,dce_win
5565,wavelet-LLL_glrlm_RunEntropy,1.0,1.0,1.0,dce_wout
5566,wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.91,0.88,0.93,dce_win
5567,wavelet-LLL_glszm_SizeZoneNonUniformity,1.0,1.0,1.0,dce_win
5568,wavelet-LLL_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce_wout
5569,wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.99,0.99,0.99,dce_win
5570,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce_wout
5571,wavelet-LLL_glszm_SmallAreaEmphasis,0.99,0.99,0.99,dce_win
5572,wavelet-LLL_glrlm_RunPercentage,1.0,1.0,1.0,dce_wout
5573,wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.93,0.91,0.95,dce_win
5574,wavelet-LLL_glrlm_RunVariance,1.0,1.0,1.0,dce_wout
5575,wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.9,0.88,0.93,dce_win
5576,wavelet-LLL_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce_wout
5577,wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.97,0.97,0.98,dce_wout
5578,wavelet-LLL_glszm_ZoneEntropy,1.0,0.99,1.0,dce_win
5579,wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.9,0.87,0.92,dce_wout
5580,wavelet-LLL_glszm_ZonePercentage,1.0,1.0,1.0,dce_win
5581,wavelet-LLL_glszm_ZoneVariance,1.0,1.0,1.0,dce_win
5582,wavelet-LLL_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
5583,wavelet-LLL_ngtdm_Busyness,0.98,0.98,0.99,dce_win
5584,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,1.0,0.99,1.0,dce_wout
5585,wavelet-LLL_ngtdm_Coarseness,0.99,0.99,0.99,dce_win
5586,wavelet-LLL_glszm_GrayLevelVariance,0.98,0.97,0.98,dce_wout
5587,wavelet-LLL_ngtdm_Complexity,0.99,0.99,1.0,dce_win
5588,wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.97,0.97,0.98,dce_wout
5589,wavelet-LLL_ngtdm_Contrast,0.99,0.99,0.99,dce_win
5590,wavelet-LLL_glszm_LargeAreaEmphasis,1.0,1.0,1.0,dce_wout
5591,wavelet-LLL_ngtdm_Strength,0.96,0.95,0.97,dce_win
5592,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,1.0,0.99,1.0,dce_wout
5593,wavelet-LLL_gldm_DependenceEntropy,1.0,1.0,1.0,dce_win
5594,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.98,0.98,0.99,dce_wout
5595,wavelet-LLL_gldm_DependenceNonUniformity,1.0,1.0,1.0,dce_win
5596,wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.9,0.87,0.92,dce_wout
5597,wavelet-LLL_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce_win
5598,wavelet-LLL_glszm_SizeZoneNonUniformity,1.0,1.0,1.0,dce_wout
5599,wavelet-LLL_gldm_DependenceVariance,1.0,1.0,1.0,dce_win
5600,wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.99,0.99,0.99,dce_wout
5601,wavelet-LLL_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
5602,wavelet-LLL_glszm_SmallAreaEmphasis,0.99,0.99,0.99,dce_wout
5603,wavelet-LLL_gldm_GrayLevelVariance,1.0,1.0,1.0,dce_win
5604,wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.98,0.97,0.98,dce_wout
5605,wavelet-LLL_gldm_HighGrayLevelEmphasis,0.93,0.91,0.95,dce_win
5606,wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.88,0.85,0.91,dce_wout
5607,wavelet-LLL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_win
5608,wavelet-LLL_glszm_ZoneEntropy,0.99,0.98,0.99,dce_wout
5609,wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.84,0.8,0.87,dce_win
5610,wavelet-LLL_glszm_ZonePercentage,1.0,1.0,1.0,dce_wout
5611,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.97,0.96,0.98,dce_win
5612,wavelet-LLL_glszm_ZoneVariance,1.0,1.0,1.0,dce_wout
5613,wavelet-LLL_ngtdm_Busyness,0.97,0.96,0.98,dce_wout
5614,wavelet-LLL_gldm_LowGrayLevelEmphasis,0.92,0.9,0.94,dce_win
5615,wavelet-LLL_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,dce_win
5616,wavelet-LLL_ngtdm_Coarseness,0.99,0.98,0.99,dce_wout
5617,wavelet-LLL_ngtdm_Complexity,0.98,0.97,0.98,dce_wout
